Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
05/14/23 12:00,0.49,0.57999999999999996,0.72,0.17,0.73,0.89,0.33,0.33,0.31,0.84,0.46,0.62,0.05,0.55000000000000004,0.73,0.23,0.3,0.28000000000000003,0.42
05/15/23 12:00,0.25,0.28000000000000003,0.33,0.05,0.18,0.48,0.05,0.25,0.19,0.3,0.19,0.31,0.05,0.2,0.62,0.05,0.05,0.24,0.2
05/16/23 12:00,0.25,0.28000000000000003,0.33,0.05,0.18,0.48,0.05,0.25,0.19,0.3,0.19,0.31,0.05,0.2,0.62,0.05,0.05,0.24,0.2
05/17/23 12:00,0.25,0.28000000000000003,0.33,0.05,0.18,0.48,0.05,0.25,0.19,0.3,0.19,0.31,0.05,0.2,0.62,0.05,0.05,0.24,0.2
05/18/23 12:00,0.25,0.28000000000000003,0.33,0.05,0.18,0.48,0.05,0.25,0.19,0.3,0.19,0.31,0.05,0.2,0.62,0.05,0.05,0.24,0.2
05/19/23 12:00,0.25,0.28000000000000003,0.33,0.05,0.18,0.48,0.05,0.25,0.19,0.3,0.19,0.31,0.05,0.2,0.62,0.05,0.05,0.24,0.2
05/20/23 12:00,0.25,0.28000000000000003,0.33,0.05,0.18,0.48,0.05,0.25,0.19,0.3,0.19,0.31,0.05,0.2,0.62,0.05,0.05,0.24,0.2
05/21/23 12:00,0.25,0.28000000000000003,0.33,0.05,0.18,0.48,0.05,0.25,0.19,0.3,0.19,0.31,0.05,0.2,0.62,0.05,0.05,0.24,0.2
05/22/23 12:00,0.22,0.2,0.56000000000000005,0.05,0.05,,0.1,0.28999999999999998,0.05,0.23,0.05,0.31,0.12,0.17,0.56999999999999995,0.05,0.14000000000000001,0.05,0.14000000000000001
05/23/23 12:00,0.22,0.2,0.56000000000000005,0.05,0.05,,0.1,0.28999999999999998,0.05,0.23,0.05,0.31,0.12,0.17,0.56999999999999995,0.05,0.14000000000000001,0.05,0.14000000000000001
05/24/23 12:00,0.22,0.2,0.56000000000000005,0.05,0.05,,0.1,0.28999999999999998,0.05,0.23,0.05,0.31,0.12,0.17,0.56999999999999995,0.05,0.14000000000000001,0.05,0.14000000000000001
05/25/23 12:00,0.22,0.2,0.56000000000000005,0.05,0.05,,0.1,0.28999999999999998,0.05,0.23,0.05,0.31,0.12,0.17,0.56999999999999995,0.05,0.14000000000000001,0.05,0.14000000000000001
05/26/23 12:00,0.22,0.2,0.56000000000000005,0.05,0.05,,0.1,0.28999999999999998,0.05,0.23,0.05,0.31,0.12,0.17,0.56999999999999995,0.05,0.14000000000000001,0.05,0.14000000000000001
05/27/23 12:00,0.22,0.2,0.56000000000000005,0.05,0.05,,0.1,0.28999999999999998,0.05,0.23,0.05,0.31,0.12,0.17,0.56999999999999995,0.05,0.14000000000000001,0.05,0.14000000000000001
05/28/23 12:00,0.22,0.2,0.56000000000000005,0.05,0.05,,0.1,0.28999999999999998,0.05,0.23,0.05,0.31,0.12,0.17,0.56999999999999995,0.05,0.14000000000000001,0.05,0.14000000000000001
05/29/23 12:00,0.18,0.23,0.25,0.05,0.1,1.34,0.08,0.31,0.1,0.22,0.13,0.23,0.13,0.22,0.41,0.05,0.14000000000000001,0.02,0.11
05/30/23 12:00,0.18,0.23,0.25,0.05,0.1,1.34,0.08,0.31,0.1,0.22,0.13,0.23,0.13,0.22,0.41,0.05,0.14000000000000001,0.02,0.11
05/31/23 12:00,0.18,0.23,0.25,0.05,0.1,1.34,0.08,0.31,0.1,0.22,0.13,0.23,0.13,0.22,0.41,0.05,0.14000000000000001,0.02,0.11
06/01/23 12:00,0.18,0.23,0.25,0.05,0.1,1.34,0.08,0.31,0.1,0.22,0.13,0.23,0.13,0.22,0.41,0.05,0.14000000000000001,0.02,0.11
06/02/23 12:00,0.18,0.23,0.25,0.05,0.1,1.34,0.08,0.31,0.1,0.22,0.13,0.23,0.13,0.22,0.41,0.05,0.14000000000000001,0.02,0.11
06/03/23 12:00,0.18,0.23,0.25,0.05,0.1,1.34,0.08,0.31,0.1,0.22,0.13,0.23,0.13,0.22,0.41,0.05,0.14000000000000001,0.02,0.11
06/04/23 12:00,0.18,0.23,0.25,0.05,0.1,1.34,0.08,0.31,0.1,0.22,0.13,0.23,0.13,0.22,0.41,0.05,0.14000000000000001,0.02,0.11
06/05/23 12:00,0.14000000000000001,0.11,0.23,0.05,0.05,0.28000000000000003,0.1,0.23,0.05,0.16,0.05,0.15,0.05,0.11,0.32,0.05,0.12,0.01,0.13
06/06/23 12:00,0.14000000000000001,0.11,0.23,0.05,0.05,0.28000000000000003,0.1,0.23,0.05,0.16,0.05,0.15,0.05,0.11,0.32,0.05,0.12,0.01,0.13
06/07/23 12:00,0.14000000000000001,0.11,0.23,0.05,0.05,0.28000000000000003,0.1,0.23,0.05,0.16,0.05,0.15,0.05,0.11,0.32,0.05,0.12,0.01,0.13
06/08/23 12:00,,0.11,0.23,0.05,0.05,0.28000000000000003,0.1,0.23,0.05,0.16,0.05,0.15,0.05,0.11,0.32,0.05,0.12,0.01,0.13
06/09/23 12:00,,0.11,0.23,0.05,0.05,0.28000000000000003,0.1,0.23,0.05,0.16,0.05,0.15,0.05,0.11,0.32,0.05,0.12,0.01,0.13
06/10/23 12:00,0.14000000000000001,0.11,0.23,0.05,0.05,0.28000000000000003,0.1,0.23,0.05,0.16,0.05,0.15,0.05,0.11,0.32,0.05,0.12,0.01,0.13
06/11/23 12:00,0.14000000000000001,0.11,0.23,0.05,0.05,0.28000000000000003,0.1,0.25,0.05,0.16,0.05,0.15,0.05,0.11,0.32,0.05,0.12,0.01,0.13
06/12/23 12:00,0.17,0.24,0.22,0.05,0.1,0.21,7.0000000000000007E-2,0.25,0.05,0.13,0.05,0.18,0.05,0.14000000000000001,0.52,0.05,0.13,0.01,0.1
06/13/23 12:00,0.17,0.24,0.22,0.05,0.1,0.21,7.0000000000000007E-2,0.25,0.05,0.13,0.05,0.18,0.05,0.14000000000000001,0.52,0.05,0.13,0.01,0.1
06/14/23 12:00,0.17,0.24,0.22,0.05,0.1,0.21,7.0000000000000007E-2,0.25,0.05,0.13,0.05,0.18,0.05,0.14000000000000001,0.52,0.05,0.13,0.01,0.1
06/15/23 12:00,0.17,0.24,0.22,0.05,0.1,0.21,7.0000000000000007E-2,0.25,0.05,0.13,0.05,0.18,0.05,0.14000000000000001,0.52,0.05,0.13,0.01,0.1
06/16/23 12:00,0.17,0.24,0.22,0.05,0.1,0.21,7.0000000000000007E-2,0.25,0.05,0.13,0.05,0.18,0.05,0.14000000000000001,0.52,0.05,0.13,0.01,0.1
06/17/23 12:00,0.17,0.24,,0.05,0.1,0.21,7.0000000000000007E-2,0.25,0.05,0.13,0.05,0.18,0.05,0.14000000000000001,0.52,0.05,,0.01,0.1
06/18/23 12:00,0.17,0.24,,0.05,0.1,0.21,7.0000000000000007E-2,0.18,0.05,0.13,0.05,0.18,,0.14000000000000001,0.52,0.05,,0.01,0.1
06/19/23 12:00,0.05,0.05,,0.05,0.05,0.25,0.05,0.18,0.05,0.52,0.05,0.12,,0.13,0.44,0.05,,0.01,0.02
06/20/23 12:00,0.05,0.05,0.13,0.05,0.05,0.25,0.05,0.18,0.05,0.52,0.05,0.12,,0.13,0.44,0.05,0.09,0.01,0.02
06/21/23 12:00,0.05,0.05,0.13,0.05,0.05,0.25,0.05,0.18,0.05,0.52,0.05,0.12,,0.13,0.44,0.05,,0.01,0.02
06/22/23 12:00,0.05,0.05,0.13,0.05,0.05,0.25,0.05,0.18,0.05,0.52,0.05,0.12,0.05,0.13,0.44,0.05,0.09,0.01,0.02
06/23/23 12:00,0.05,0.05,0.13,0.05,0.05,0.25,0.05,0.18,0.05,0.52,,0.12,0.05,0.13,0.44,0.05,0.09,0.01,0.02
06/24/23 12:00,0.05,0.05,0.13,0.05,0.05,0.25,0.05,0.18,0.05,0.52,0.05,0.12,0.05,0.13,0.44,0.05,0.09,0.01,0.02
06/25/23 12:00,0.05,0.05,0.13,0.05,0.05,0.25,0.05,0.18,0.05,0.52,0.05,0.12,0.05,0.13,0.44,0.05,0.09,0.01,0.02
06/26/23 12:00,,0.05,0.11,0.05,0.05,0.2,0.02,0.18,0.05,0.3,0.05,0.16,0.05,0.11,0.42,0.05,0.04,0.02,0.06
06/27/23 12:00,,0.05,0.11,0.05,0.05,0.2,0.02,0.18,0.05,0.3,0.05,0.16,0.05,0.11,0.42,0.05,0.04,0.02,0.06
06/28/23 12:00,,0.05,0.11,0.05,0.05,0.2,0.02,0.18,0.05,0.3,0.05,0.16,0.05,0.11,0.42,0.05,,0.02,0.06
06/29/23 12:00,0.05,0.05,0.11,0.05,0.05,0.2,0.02,0.18,0.05,0.3,,0.16,0.05,0.11,0.42,0.05,0.04,0.02,0.06
06/30/23 12:00,0.05,0.05,0.11,0.05,0.05,0.2,0.02,0.18,0.05,0.3,0.05,0.16,0.05,0.11,0.42,0.05,0.04,0.02,0.06
07/01/23 12:00,0.05,0.05,0.11,0.05,0.05,0.2,0.02,0.18,0.05,0.3,0.05,0.16,0.05,0.11,0.42,0.05,0.04,0.02,0.06
07/02/23 12:00,0.05,0.05,0.11,0.05,0.05,0.2,0.02,0.18,0.05,0.3,0.05,0.16,0.05,0.11,0.42,0.05,0.04,0.02,0.06
07/03/23 12:00,0.14000000000000001,0.17,0.05,0.05,0.05,0.24,0.04,0.17,0.05,0.38,0.05,0.05,0.05,0.19,0.5,0.05,0.05,0.05,0.02
07/04/23 12:00,,0.17,0.05,0.05,0.05,0.24,0.04,0.17,0.05,0.38,0.05,0.05,0.05,0.19,0.5,0.05,0.05,0.05,0.02
07/05/23 12:00,,0.17,0.05,0.05,0.05,0.24,0.04,0.17,0.05,0.38,0.05,0.05,0.05,0.19,0.5,0.05,0.05,0.05,0.02
07/06/23 12:00,0.14000000000000001,0.17,0.05,0.05,0.05,0.24,0.04,0.17,0.05,0.38,0.05,0.05,0.05,0.19,0.5,0.05,0.05,0.05,0.02
07/07/23 12:00,0.14000000000000001,0.17,0.05,0.05,0.05,0.24,0.04,0.17,0.05,0.38,0.05,0.05,0.05,0.19,0.5,0.05,0.05,0.05,0.02
07/08/23 12:00,0.14000000000000001,0.17,0.05,0.05,0.05,0.24,0.04,0.17,0.05,0.38,0.05,0.05,0.05,0.19,0.5,0.05,0.05,0.05,0.02
07/09/23 12:00,0.14000000000000001,0.17,0.05,0.05,0.05,0.24,0.04,0.17,0.05,0.38,0.05,0.05,0.05,0.19,0.5,0.05,0.05,0.05,0.02
07/10/23 12:00,0.13,0.15,0.11,0.05,0.05,0.16,0.03,0.14000000000000001,0.05,0.45,0.05,0.13,0.05,0.18,0.3,0.05,0.13,0.05,0.05
07/11/23 12:00,0.13,0.15,0.11,0.05,0.05,0.16,0.03,0.14000000000000001,0.05,0.45,0.05,0.13,0.05,0.18,0.3,0.05,0.13,0.05,0.05
07/12/23 12:00,0.13,0.15,0.11,0.05,0.05,0.16,0.03,0.14000000000000001,0.05,0.45,0.05,0.13,0.05,0.18,0.3,0.05,0.13,0.05,0.05
07/13/23 12:00,0.13,0.15,0.11,0.05,0.05,0.16,0.03,0.14000000000000001,0.05,0.45,0.05,0.13,0.05,0.18,0.3,0.05,0.13,0.05,0.05
07/14/23 12:00,0.13,0.15,0.11,0.05,0.05,0.16,0.03,0.14000000000000001,0.05,0.45,0.05,0.13,0.05,0.18,0.3,0.05,0.13,0.05,0.05
07/15/23 12:00,,0.15,0.11,0.05,0.05,0.16,0.03,0.14000000000000001,0.05,0.45,0.05,0.13,0.05,0.18,0.3,0.05,0.13,0.05,0.05
07/16/23 12:00,,0.15,0.11,0.05,0.05,0.16,0.03,0.14000000000000001,0.05,0.45,0.05,0.13,0.05,0.18,0.3,0.05,0.13,0.05,0.05
07/17/23 12:00,,0.14000000000000001,0.1,0.05,0.05,0.42,0.03,0.15,0.05,0.53,0.05,0.13,,0.22,0.48,0.05,7.0000000000000007E-2,0.05,0.05
07/18/23 12:00,0.12,0.14000000000000001,0.1,0.05,0.05,0.42,0.03,0.15,0.05,0.53,0.05,0.13,,0.22,0.48,0.05,7.0000000000000007E-2,0.05,0.05
07/19/23 12:00,0.12,0.14000000000000001,0.1,0.05,0.05,0.42,0.03,0.15,0.05,0.53,0.05,0.13,,0.22,0.48,0.05,7.0000000000000007E-2,0.05,0.05
07/20/23 12:00,0.12,0.14000000000000001,0.1,0.05,0.05,0.42,0.03,0.15,0.05,0.53,0.05,0.13,,0.22,0.48,0.05,7.0000000000000007E-2,0.05,0.05
07/21/23 12:00,0.12,0.14000000000000001,0.1,0.05,0.05,0.42,0.03,0.15,0.05,0.53,0.05,0.13,,0.22,0.48,0.05,7.0000000000000007E-2,0.05,0.05
07/22/23 12:00,0.12,0.14000000000000001,0.1,0.05,0.05,0.42,0.03,0.15,0.05,0.53,0.05,0.13,,0.22,0.48,0.05,,0.05,0.05
07/23/23 12:00,0.12,0.14000000000000001,0.1,0.05,0.05,0.42,0.03,0.15,0.05,0.53,0.05,0.13,,0.22,0.48,0.05,,0.05,0.05
07/24/23 12:00,0.11,0.12,0.14000000000000001,0.05,0.05,0.16,0.02,0.11,0.05,0.17,0.05,0.13,,0.17,0.45,0.05,0.02,0.03,0.02
07/25/23 12:00,,0.12,0.14000000000000001,0.05,0.05,0.16,0.02,0.11,0.05,0.17,0.05,0.13,0.05,0.17,0.45,0.05,0.02,0.03,0.02
07/26/23 12:00,,0.12,0.14000000000000001,0.05,0.05,0.16,0.02,0.11,0.05,0.17,0.05,0.13,0.05,0.17,0.45,0.05,0.02,0.03,0.02
07/27/23 12:00,,0.12,0.14000000000000001,0.05,0.05,0.16,0.02,0.11,0.05,0.17,0.05,0.13,0.05,0.17,0.45,0.05,0.02,0.03,0.02
07/28/23 12:00,0.11,0.12,0.14000000000000001,0.05,0.05,0.16,0.02,0.11,0.05,0.17,0.05,0.13,0.05,0.17,0.45,0.05,0.02,0.03,0.02
07/29/23 12:00,0.11,0.12,0.14000000000000001,0.05,0.05,0.16,0.02,0.11,0.05,0.17,0.05,0.13,0.05,0.17,0.45,0.05,0.02,0.03,0.02
07/30/23 12:00,0.11,0.12,0.14000000000000001,0.05,0.05,0.16,0.02,0.11,0.05,0.17,0.05,0.13,0.05,0.17,0.45,0.05,0.02,0.03,0.02
07/31/23 12:00,0.08,0.13,0.15,0.21,0.05,0.27,0.02,0.16,,0.22,0.21,0.12,0.05,0.16,0.38,0.05,0.02,0.03,0.02
08/01/23 12:00,0.08,0.13,0.15,0.21,0.05,0.27,0.02,0.16,0.05,0.22,0.21,0.12,0.05,0.16,0.38,0.05,0.02,,0.02
08/02/23 12:00,0.08,0.13,0.15,0.21,0.05,0.27,0.02,0.16,0.05,0.22,0.21,0.12,0.05,0.16,0.38,0.05,0.02,0.03,0.02
08/03/23 12:00,0.08,0.13,0.15,0.21,0.05,0.27,0.02,0.16,0.05,0.22,0.21,0.12,0.05,0.16,0.38,0.05,0.02,0.03,0.02
08/04/23 12:00,0.08,0.13,0.15,0.21,0.05,0.27,0.02,0.16,0.05,0.22,0.21,0.12,0.05,0.16,0.38,0.05,0.02,0.03,0.02
08/05/23 12:00,0.08,0.13,0.15,0.21,0.05,0.27,0.02,0.16,0.05,0.22,0.21,0.12,0.05,0.16,0.38,0.05,0.02,0.03,0.02
08/06/23 12:00,,0.13,0.15,0.21,0.05,0.27,0.02,0.16,0.05,0.22,0.21,0.12,0.05,0.16,0.38,,0.02,0.03,0.02
08/07/23 12:00,,0.13,0.22,0.27,0.05,0.39,0.03,0.16,0.05,0.38,0.05,0.19,0.1,0.17,0.47,,0.13,0.02,0.06
08/08/23 12:00,0.08,0.1,0.22,0.27,0.05,0.39,0.03,0.16,0.05,0.38,0.05,0.19,0.1,0.17,0.47,0.05,0.13,0.02,0.06
08/09/23 12:00,0.08,0.1,0.22,0.27,0.05,0.39,0.03,0.16,0.05,0.38,0.05,0.19,0.1,0.17,0.47,0.05,0.13,0.02,0.06
08/10/23 12:00,0.08,0.1,0.22,0.27,0.05,0.39,0.03,0.16,0.05,0.38,,0.19,0.1,0.17,0.47,0.05,0.13,0.02,0.06
08/11/23 12:00,0.08,0.1,0.22,0.27,0.05,0.39,0.03,0.16,0.05,0.38,,0.19,0.1,0.17,0.47,0.05,0.13,0.02,0.06
08/12/23 12:00,0.08,0.1,0.22,0.27,0.05,0.39,0.03,0.16,0.05,0.38,0.05,0.19,0.1,0.17,0.47,0.05,0.13,0.02,0.06
08/13/23 12:00,0.08,0.1,0.22,0.27,0.05,0.39,0.03,0.16,0.05,0.38,0.05,0.19,0.1,0.17,0.47,0.05,0.13,0.02,0.06
08/14/23 12:00,0.05,0.1,0.2,0.05,0.05,0.8,0.02,0.26,0.05,0.96,0.05,0.05,0.05,0.13,0.62,0.05,0.02,0.02,0.06
08/15/23 12:00,0.05,0.05,0.2,0.05,0.05,0.8,0.02,0.26,0.05,0.96,0.05,0.05,0.05,0.13,0.62,0.05,0.02,0.02,0.06
08/16/23 12:00,0.05,0.05,0.2,0.05,0.05,0.8,0.02,0.26,0.05,0.96,0.05,0.05,0.05,0.13,0.62,0.05,0.02,0.02,0.06
08/17/23 12:00,0.05,0.05,0.2,0.05,0.05,0.8,0.02,0.26,0.05,0.96,0.05,0.05,0.05,0.13,0.62,0.05,0.02,0.02,0.06
08/18/23 12:00,0.05,0.05,0.2,0.05,0.05,0.8,0.02,0.26,0.05,0.96,0.05,0.05,0.05,0.13,0.62,0.05,0.02,0.02,0.06
08/19/23 12:00,0.05,0.05,0.2,0.05,0.05,0.8,0.02,0.26,0.05,,0.05,0.05,0.05,0.13,0.62,0.05,0.02,0.02,0.06
08/20/23 12:00,0.05,0.05,0.2,0.05,0.05,0.8,0.02,0.26,0.05,,0.05,0.05,0.05,0.13,0.62,0.05,0.02,0.02,0.06
08/21/23 12:00,0.05,0.05,0.19,0.05,0.05,0.4,0.02,0.27,0.05,,0.17,0.05,0.05,0.17,0.62,0.05,7.0000000000000007E-2,0.05,0.11
08/22/23 12:00,0.05,0.12,0.19,0.05,0.05,0.4,0.02,0.27,0.05,,,0.05,0.05,0.17,0.62,0.05,7.0000000000000007E-2,0.05,0.11
08/23/23 12:00,0.05,0.12,0.19,0.05,0.05,0.4,0.02,0.27,0.05,0.43,0.17,0.05,0.05,0.17,0.62,0.05,7.0000000000000007E-2,0.05,0.11
08/24/23 12:00,0.05,0.12,0.19,0.05,0.05,0.4,0.02,0.27,0.05,0.43,0.17,0.05,0.05,0.17,0.62,0.05,7.0000000000000007E-2,0.05,0.11
08/25/23 12:00,0.05,0.12,0.19,,0.05,0.4,0.02,0.27,0.05,0.43,0.17,0.05,0.05,0.17,0.62,0.05,7.0000000000000007E-2,,0.11
08/26/23 12:00,0.05,0.12,0.19,,0.05,0.4,0.02,0.27,0.05,0.43,0.17,0.05,0.05,0.17,0.62,0.05,7.0000000000000007E-2,,0.11
08/27/23 12:00,0.05,0.12,0.19,,0.05,0.4,0.02,0.27,0.05,0.43,0.17,0.05,0.05,0.17,0.62,0.05,7.0000000000000007E-2,,0.11
08/28/23 12:00,0.05,0.12,0.31,,0.05,0.44,0.02,0.24,0.05,0.05,0.05,0.05,0.05,0.15,0.88,0.05,0.08,,0.08
08/29/23 12:00,0.05,0.05,0.31,,0.05,0.44,0.02,0.24,0.05,0.05,0.05,0.05,0.05,0.15,0.88,0.05,0.08,0.04,0.08
08/30/23 12:00,0.05,0.05,0.31,,0.05,0.44,0.02,0.24,0.05,0.05,0.05,0.05,0.05,0.15,0.88,0.05,0.08,0.04,0.08
08/31/23 12:00,0.05,0.05,0.31,,0.05,0.44,0.02,0.24,0.05,0.05,0.05,0.05,0.05,0.15,0.88,0.05,0.08,0.04,0.08
09/01/23 12:00,0.05,0.05,0.31,,0.05,0.44,0.02,0.24,0.05,0.05,0.05,0.05,0.05,0.15,0.88,0.05,0.08,0.04,0.08
09/02/23 12:00,0.05,0.05,0.31,,0.05,0.44,0.02,0.24,0.05,0.05,0.05,0.05,0.05,0.15,0.88,0.05,0.08,0.04,0.08
09/03/23 12:00,0.05,0.05,0.31,,0.05,0.44,0.02,0.24,0.05,0.05,0.05,0.05,0.05,0.15,0.88,0.05,0.08,0.04,0.08
09/04/23 12:00,0.1,0.05,0.35,0.05,0.05,0.45,0.14000000000000001,0.3,0.17,0.44,0.12,0.05,0.1,0.27,0.43,0.11,,0.05,0.15
09/05/23 12:00,0.1,0.23,0.35,0.05,0.05,0.45,0.14000000000000001,0.3,0.17,0.44,0.12,0.05,0.1,0.27,0.43,0.11,0.12,0.05,0.15
09/06/23 12:00,0.1,0.23,0.35,0.05,0.05,0.45,0.14000000000000001,0.3,0.17,0.44,0.12,0.05,0.1,0.27,0.43,0.11,0.12,0.05,0.15
09/07/23 12:00,0.1,0.23,0.35,0.05,0.05,0.45,0.14000000000000001,0.3,0.17,0.44,0.12,0.05,0.1,0.27,0.43,0.11,0.12,0.05,0.15
09/08/23 12:00,0.1,0.23,0.35,0.05,0.05,0.45,0.14000000000000001,0.3,0.17,0.44,0.12,0.05,0.1,0.27,0.43,0.11,0.12,0.05,0.15
09/09/23 12:00,0.1,0.23,0.35,0.05,0.05,0.45,0.14000000000000001,0.3,0.17,0.44,0.12,0.05,0.1,0.27,0.43,0.11,0.12,0.05,0.15
09/10/23 12:00,0.1,0.23,0.35,0.05,0.05,0.45,0.14000000000000001,0.3,0.17,0.44,0.12,0.05,0.1,0.27,0.43,0.11,0.12,0.05,0.15
09/11/23 12:00,7.0000000000000007E-2,0.13,0.34,0.05,0.22,0.53,0.13,0.21,0.05,0.95,0.12,0.25,0.12,0.27,0.46,0.05,0.14000000000000001,,0.11
09/12/23 12:00,7.0000000000000007E-2,0.13,0.34,0.05,0.22,0.53,0.13,0.21,0.05,0.95,0.12,0.25,0.12,0.27,0.46,0.05,0.14000000000000001,,0.11
09/13/23 12:00,7.0000000000000007E-2,0.13,0.34,0.05,0.22,0.53,0.13,0.21,0.05,0.95,0.12,0.25,0.12,0.27,0.46,0.05,0.14000000000000001,,0.11
09/14/23 12:00,7.0000000000000007E-2,0.13,0.34,0.05,0.22,0.53,0.13,0.21,0.05,0.95,0.12,0.25,0.12,0.27,0.46,0.05,0.14000000000000001,0.09,0.11
09/15/23 12:00,7.0000000000000007E-2,0.13,0.34,0.05,0.22,0.53,0.13,0.21,0.05,0.95,0.12,0.25,0.12,0.27,0.46,0.05,0.14000000000000001,0.09,0.11
09/16/23 12:00,7.0000000000000007E-2,0.13,0.34,0.05,0.22,0.53,0.13,0.21,0.05,0.95,0.12,0.25,0.12,0.27,0.46,0.05,,0.09,0.11
09/17/23 12:00,7.0000000000000007E-2,0.13,0.34,0.05,0.22,0.53,0.13,0.21,0.05,0.95,0.12,0.25,0.12,0.27,0.46,0.05,0.14000000000000001,0.09,0.11
09/18/23 12:00,0.09,0.05,0.34,0.05,0.05,0.53,0.1,0.18,0.21,0.48,0.1,0.15,0.11,0.22,0.56999999999999995,0.05,0.17,0.05,7.0000000000000007E-2
09/19/23 12:00,0.09,0.05,0.34,0.05,0.05,0.53,0.1,0.18,0.21,0.48,0.1,0.15,0.11,0.22,0.56999999999999995,0.05,0.17,0.05,7.0000000000000007E-2
09/20/23 12:00,0.09,0.05,0.34,0.05,0.05,0.53,0.1,0.18,0.21,0.48,0.1,0.15,0.11,0.22,0.56999999999999995,0.05,0.17,0.05,7.0000000000000007E-2
09/21/23 12:00,0.09,0.05,0.34,0.05,0.05,0.53,0.1,0.18,0.21,0.48,0.1,0.15,0.11,0.22,0.56999999999999995,0.05,0.17,0.05,7.0000000000000007E-2
09/22/23 12:00,0.09,0.05,0.34,0.05,0.05,0.53,0.1,0.18,0.21,0.48,0.1,0.15,0.11,0.22,0.56999999999999995,0.05,0.17,0.05,7.0000000000000007E-2
09/23/23 12:00,0.09,0.05,0.34,0.05,0.05,0.53,0.1,0.18,0.21,0.48,0.1,0.15,0.11,0.22,0.56999999999999995,0.05,0.17,0.05,7.0000000000000007E-2
09/24/23 12:00,0.09,0.05,0.34,0.05,0.05,0.53,0.1,0.18,0.21,0.48,0.1,0.15,0.11,0.22,0.56999999999999995,0.05,0.17,,7.0000000000000007E-2
09/25/23 12:00,0.25,0.2,0.49,0.13,0.05,0.52,0.21,0.47,0.28999999999999998,0.91,0.11,0.51,0.21,0.39,0.73,0.14000000000000001,0.18,,0.15
09/26/23 12:00,0.25,0.2,0.49,0.13,0.05,0.52,0.21,0.47,0.28999999999999998,0.91,0.11,0.51,0.21,0.39,0.73,0.14000000000000001,0.18,0.43,0.15
09/27/23 12:00,0.25,0.2,0.49,0.13,0.05,0.52,0.21,0.47,0.28999999999999998,0.91,0.11,0.51,0.21,0.39,0.73,0.14000000000000001,0.18,0.43,0.15
09/28/23 12:00,0.25,0.2,0.49,0.13,0.05,0.52,0.21,0.47,0.28999999999999998,0.91,0.11,0.51,0.21,0.39,0.73,0.14000000000000001,0.18,0.43,0.15
09/29/23 12:00,0.25,0.2,0.49,0.13,0.05,0.52,0.21,0.47,0.28999999999999998,0.91,0.11,0.51,0.21,0.39,0.73,0.14000000000000001,0.18,0.43,0.15
09/30/23 12:00,0.25,0.2,0.49,0.13,0.05,0.52,0.21,0.47,0.28999999999999998,0.91,0.11,0.51,0.21,0.39,0.73,0.14000000000000001,0.18,0.43,0.15
10/01/23 12:00,0.25,0.2,0.49,0.13,0.05,0.52,0.21,0.47,0.28999999999999998,0.91,0.11,0.51,0.21,0.39,0.73,0.14000000000000001,0.18,0.43,0.15
10/02/23 12:00,0.1,0.05,0.76,0.05,0.05,0.53,0.1,0.28999999999999998,0.19,0.27,0.05,0.48,0.17,0.42,0.83,0.05,0.17,0.36,0.12
10/03/23 12:00,,0.05,0.76,0.05,0.05,0.53,0.1,0.28999999999999998,0.19,0.27,,0.48,0.17,0.42,0.83,0.05,0.17,0.36,0.12
10/04/23 12:00,,0.05,0.76,0.05,0.05,0.53,0.1,0.28999999999999998,0.19,0.27,,0.48,0.17,0.42,0.83,0.05,0.17,0.36,0.12
10/05/23 12:00,0.1,0.05,0.76,0.05,0.05,0.53,0.1,0.28999999999999998,0.19,0.27,0.05,0.48,0.17,0.42,0.83,0.05,0.17,0.36,0.12
10/06/23 12:00,0.1,0.05,0.76,0.05,0.05,0.53,0.1,0.28999999999999998,0.19,0.27,0.05,0.48,0.17,0.42,0.83,0.05,0.17,0.36,0.12
10/07/23 12:00,0.1,0.05,0.76,0.05,0.05,0.53,0.1,0.28999999999999998,0.19,0.27,0.05,0.48,0.17,0.42,0.83,0.05,0.17,0.36,0.12
10/08/23 12:00,0.1,0.05,0.76,0.05,0.05,0.53,0.1,0.28999999999999998,0.19,0.27,0.05,0.48,0.17,0.42,0.83,0.05,,0.36,0.12
10/09/23 12:00,0.11,0.21,1.61,0.28000000000000003,0.74,2,0.16,0.44,0.56999999999999995,0.55000000000000004,0.67,0.49,0.35,0.91,1.24,0.3,0.54,,0.2
10/10/23 12:00,0.11,0.21,1.61,0.28000000000000003,0.74,2,0.16,0.44,0.56999999999999995,0.55000000000000004,0.67,0.49,0.35,0.91,1.24,0.3,0.54,,0.2
10/11/23 12:00,,0.21,1.61,0.28000000000000003,0.74,2,0.16,0.44,0.56999999999999995,0.55000000000000004,0.67,0.49,0.35,0.91,1.24,0.3,0.54,0.66,0.2
10/12/23 12:00,0.11,0.21,1.61,0.28000000000000003,0.74,2,0.16,0.44,0.56999999999999995,0.55000000000000004,0.67,0.49,0.35,0.91,1.24,0.3,0.54,0.66,0.2
10/13/23 12:00,0.11,0.21,1.61,0.28000000000000003,0.74,2,0.16,0.44,0.56999999999999995,0.55000000000000004,0.67,0.49,0.35,0.91,1.24,0.3,0.54,0.66,0.2
