Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
05/17/23 12:00,0.14000000000000001,0.19,0.46,0.14000000000000001,0.16,0.57999999999999996,7.0000000000000007E-2,0.22,0.2,0.17,0.16,0.23,0.05,0.24,0.48,0.05,0.04,0.22,0.13
05/18/23 12:00,0.14000000000000001,0.19,0.46,0.14000000000000001,0.16,0.57999999999999996,7.0000000000000007E-2,0.22,0.2,0.17,0.16,0.23,0.05,0.24,0.48,0.05,0.04,0.22,0.13
05/19/23 12:00,0.14000000000000001,0.19,0.46,0.14000000000000001,0.16,0.57999999999999996,7.0000000000000007E-2,0.22,0.2,0.17,0.16,0.23,0.05,0.24,0.48,0.05,0.04,0.22,0.13
05/20/23 12:00,0.14000000000000001,0.19,0.46,0.14000000000000001,0.16,0.57999999999999996,7.0000000000000007E-2,0.22,0.2,0.17,0.16,0.23,0.05,0.24,0.48,0.05,0.04,0.22,0.13
05/21/23 12:00,0.14000000000000001,0.19,0.46,0.14000000000000001,0.16,0.57999999999999996,7.0000000000000007E-2,0.22,0.2,0.17,0.16,0.23,0.05,0.24,0.48,0.05,0.04,0.11,0.13
05/22/23 12:00,0.13,0.12,0.93,0.14000000000000001,0.05,,0.11,0.28000000000000003,0.05,0.16,0.05,0.2,0.11,0.18,0.4,0.05,0.23,0.11,0.13
05/23/23 12:00,0.13,0.12,0.93,0.14000000000000001,0.05,,0.11,0.28000000000000003,0.05,0.16,0.05,0.2,0.11,0.18,0.4,0.05,0.23,0.11,0.13
05/24/23 12:00,0.13,0.12,0.93,0.14000000000000001,0.05,,0.11,0.28000000000000003,0.05,0.16,0.05,0.2,0.11,0.18,0.4,0.05,0.23,0.11,0.13
05/25/23 12:00,0.13,0.12,0.93,0.14000000000000001,0.05,,0.11,0.28000000000000003,0.05,0.16,0.05,0.2,0.11,0.18,0.4,0.05,0.23,0.11,0.13
05/26/23 12:00,0.13,0.12,0.93,0.14000000000000001,0.05,,0.11,0.28000000000000003,0.05,0.16,0.05,0.2,0.11,0.18,0.4,0.05,0.23,0.11,0.13
05/27/23 12:00,0.13,0.12,0.93,0.14000000000000001,0.05,,0.11,0.28000000000000003,0.05,0.16,0.05,0.2,0.11,0.18,0.4,0.05,0.23,0.11,0.13
05/28/23 12:00,0.13,0.12,0.93,0.14000000000000001,0.05,,0.11,0.28000000000000003,0.05,0.16,0.05,0.2,0.11,0.18,0.4,0.05,0.23,0.11,0.13
05/29/23 12:00,0.11,0.13,0.43,0.12,0.11,1.21,0.09,0.34,0.05,0.15,0.11,0.18,0.1,0.31,0.27,0.05,0.09,1.6E-2,0.13
05/30/23 12:00,0.11,0.13,0.43,0.12,0.11,1.21,0.09,0.34,0.05,0.15,0.11,0.18,0.1,0.31,0.27,0.05,0.09,1.6E-2,0.13
05/31/23 12:00,0.11,0.13,0.43,0.12,0.11,1.21,0.09,0.34,0.05,0.15,0.11,0.18,0.1,0.31,0.27,0.05,0.09,1.6E-2,0.13
06/01/23 12:00,0.11,0.13,0.43,0.12,0.11,1.21,0.09,0.34,0.05,0.15,0.11,0.18,0.1,0.31,0.27,0.05,0.09,1.6E-2,0.13
06/02/23 12:00,0.11,0.13,0.43,0.12,0.11,1.21,0.09,0.34,0.05,0.15,0.11,0.18,0.1,0.31,0.27,0.05,0.09,1.6E-2,0.13
06/03/23 12:00,0.11,0.13,0.43,0.12,0.11,1.21,0.09,0.34,0.05,0.15,0.11,0.18,0.1,0.31,0.27,0.05,0.09,1.6E-2,0.13
06/04/23 12:00,0.11,0.13,0.43,0.12,0.11,1.21,0.09,0.34,0.05,0.15,0.11,0.18,0.1,0.31,0.27,0.05,0.09,1.6E-2,0.13
06/05/23 12:00,0.17,0.16,0.31,0.1,0.05,0.24,0.11,0.38,0.05,0.15,0.05,0.15,0.05,0.12,0.22,0.05,0.08,1.6E-2,0.13
06/06/23 12:00,0.17,0.16,0.31,0.1,0.05,0.24,0.11,0.38,0.05,0.15,0.05,0.15,0.05,0.12,0.22,0.05,0.08,1.6E-2,0.13
06/07/23 12:00,0.17,0.16,0.31,0.1,0.05,0.24,0.11,0.38,0.05,0.15,0.05,0.15,0.05,0.12,0.22,0.05,0.08,1.6E-2,0.13
06/08/23 12:00,,0.16,0.31,0.1,0.05,0.24,0.11,0.38,0.05,0.15,0.05,0.15,0.05,0.12,0.22,0.05,0.08,1.6E-2,0.13
06/09/23 12:00,,0.16,0.31,0.1,0.05,0.24,0.11,0.38,0.05,0.15,0.05,0.15,0.05,0.12,0.22,0.05,0.08,1.6E-2,0.13
06/10/23 12:00,0.17,0.16,0.31,0.1,0.05,0.24,0.11,0.38,0.05,0.15,0.05,0.15,0.05,0.12,0.22,0.05,0.08,1.6E-2,0.13
06/11/23 12:00,0.17,0.16,0.31,0.1,0.05,0.24,0.11,0.23,0.05,0.15,0.05,0.15,0.05,0.12,0.22,0.05,0.08,1.6E-2,0.13
06/12/23 12:00,0.17,0.17,0.3,0.12,0.12,0.23,0.06,0.23,0.05,0.11,0.05,0.17,0.05,0.17,0.37,0.05,0.1,1.6E-2,0.13
06/13/23 12:00,0.17,0.17,0.3,0.12,0.12,0.23,0.06,0.23,0.05,0.11,0.05,0.17,0.05,0.17,0.37,0.05,0.1,1.6E-2,0.13
06/14/23 12:00,0.17,0.17,0.3,0.12,0.12,0.23,0.06,0.23,0.05,0.11,0.05,0.17,0.05,0.17,0.37,0.05,0.1,1.6E-2,0.13
06/15/23 12:00,0.17,0.17,0.3,0.12,0.12,0.23,0.06,0.23,0.05,0.11,0.05,0.17,0.05,0.17,0.37,0.05,0.1,1.6E-2,0.13
06/16/23 12:00,0.17,0.17,0.3,0.12,0.12,0.23,0.06,0.23,0.05,0.11,0.05,0.17,0.05,0.17,0.37,0.05,0.1,1.6E-2,0.13
06/17/23 12:00,0.17,0.17,,0.12,0.12,0.23,0.06,0.23,0.05,0.11,0.05,0.17,0.05,0.17,0.37,0.05,,1.6E-2,0.13
06/18/23 12:00,0.17,0.17,,0.12,0.12,0.23,0.06,0.17,0.05,0.11,0.05,0.17,,0.17,0.37,0.05,,1.6E-2,0.13
06/19/23 12:00,0.1,0.12,,0.05,0.05,0.23,0.06,0.17,0.05,0.27,0.05,0.17,,0.15,0.32,0.05,,1.6E-2,0.13
06/20/23 12:00,0.1,0.12,0.2,0.05,0.05,0.23,0.06,0.17,0.05,0.27,0.05,0.17,,0.15,0.32,0.05,0.08,1.6E-2,0.13
06/21/23 12:00,0.1,0.12,0.2,0.05,0.05,0.23,0.06,0.17,0.05,0.27,0.05,0.17,,0.15,0.32,0.05,,1.6E-2,0.13
06/22/23 12:00,0.1,0.12,0.2,0.05,0.05,0.23,0.06,0.17,0.05,0.27,0.05,0.17,0.05,0.15,0.32,0.05,0.08,1.6E-2,0.13
06/23/23 12:00,0.1,0.12,0.2,0.05,0.05,0.23,0.06,0.17,0.05,0.27,,0.17,0.05,0.15,0.32,0.05,0.08,1.6E-2,0.13
06/24/23 12:00,0.1,0.12,0.2,0.05,0.05,0.23,0.06,0.17,0.05,0.27,0.05,0.17,0.05,0.15,0.32,0.05,0.08,1.6E-2,0.13
06/25/23 12:00,0.1,0.12,0.2,0.05,0.05,0.23,0.06,0.14000000000000001,0.05,0.27,0.05,0.17,0.05,0.15,0.32,0.05,0.08,1.6E-2,0.13
06/26/23 12:00,,0.11,0.23,0.05,0.05,0.15,1.6E-2,0.14000000000000001,0.05,0.17,0.05,0.18,0.05,0.13,0.28000000000000003,0.05,0.04,1.6E-2,0.13
06/27/23 12:00,,0.11,0.23,0.05,0.05,0.15,1.6E-2,0.14000000000000001,0.05,0.17,0.05,0.18,0.05,0.13,0.28000000000000003,0.05,0.04,1.6E-2,0.13
06/28/23 12:00,,0.11,0.23,0.05,0.05,0.15,1.6E-2,0.14000000000000001,0.05,0.17,0.05,0.18,0.05,0.13,0.28000000000000003,0.05,,1.6E-2,0.13
06/29/23 12:00,0.15,0.11,0.23,0.05,0.05,0.15,1.6E-2,0.14000000000000001,0.05,0.17,,0.18,0.05,0.13,0.28000000000000003,0.05,0.04,1.6E-2,0.13
06/30/23 12:00,0.15,0.11,0.23,0.05,0.05,0.15,1.6E-2,0.14000000000000001,0.05,0.17,0.05,0.18,0.05,0.13,0.28000000000000003,0.05,0.04,1.6E-2,0.13
07/01/23 12:00,0.15,0.11,0.23,0.05,0.05,0.15,1.6E-2,0.14000000000000001,0.05,0.17,0.05,0.18,0.05,0.13,0.28000000000000003,0.05,0.04,1.6E-2,0.13
07/02/23 12:00,0.15,0.11,0.23,0.05,0.05,0.15,1.6E-2,0.14000000000000001,0.05,0.17,0.05,0.18,0.05,0.13,0.28000000000000003,0.05,0.04,1.6E-2,0.13
07/03/23 12:00,0.05,0.05,0.3,0.05,0.05,0.38,1.6E-2,0.19,0.05,0.05,0.05,0.15,0.05,0.25,0.36,0.05,0.06,0.05,0.13
07/04/23 12:00,,0.05,0.3,0.05,0.05,0.38,1.6E-2,0.19,0.05,0.05,0.05,0.15,0.05,0.25,0.36,0.05,0.06,0.05,0.13
07/05/23 12:00,,0.05,0.3,0.05,0.05,0.38,1.6E-2,0.19,0.05,0.05,0.05,0.15,0.05,0.25,0.36,0.05,0.06,0.05,0.13
07/06/23 12:00,0.05,0.05,0.3,0.05,0.05,0.38,1.6E-2,0.19,0.05,0.05,0.05,0.15,0.05,0.25,0.36,0.05,0.06,0.05,0.13
07/07/23 12:00,0.05,0.05,0.3,0.05,0.05,0.38,1.6E-2,0.19,0.05,0.05,0.05,0.15,0.05,0.25,0.36,0.05,0.06,0.05,0.13
07/08/23 12:00,0.05,0.05,0.3,0.05,0.05,0.38,1.6E-2,0.19,0.05,0.05,0.05,0.15,0.05,0.25,0.36,0.05,0.06,0.05,0.13
07/09/23 12:00,0.05,0.05,0.3,0.16,0.05,0.38,1.6E-2,0.19,0.05,0.05,0.05,0.15,0.05,0.25,0.36,0.05,0.06,0.05,0.13
07/10/23 12:00,0.05,0.05,0.24,0.16,0.05,0.2,1.6E-2,0.14000000000000001,0.05,0.1,0.05,0.11,0.05,0.23,0.21,0.05,0.14000000000000001,0.05,0.13
07/11/23 12:00,0.05,0.05,0.24,0.16,0.05,0.2,1.6E-2,0.14000000000000001,0.05,0.1,0.05,0.11,0.05,0.23,0.21,0.05,0.14000000000000001,0.05,0.13
07/12/23 12:00,0.05,0.05,0.24,0.16,0.05,0.2,1.6E-2,0.14000000000000001,0.05,0.1,0.05,0.11,0.05,0.23,0.21,0.05,0.14000000000000001,0.05,0.13
07/13/23 12:00,0.05,0.05,0.24,0.16,0.05,0.2,1.6E-2,0.14000000000000001,0.05,0.1,0.05,0.11,0.05,0.23,0.21,0.05,0.14000000000000001,0.05,0.13
07/14/23 12:00,0.05,0.05,0.24,0.16,0.05,0.2,1.6E-2,0.14000000000000001,0.05,0.1,0.05,0.11,0.05,0.23,0.21,0.05,0.14000000000000001,0.05,0.13
07/15/23 12:00,,0.05,0.24,0.16,0.05,0.2,1.6E-2,0.14000000000000001,0.05,0.1,0.05,0.11,0.05,0.23,0.21,0.05,0.14000000000000001,0.05,0.13
07/16/23 12:00,,0.05,0.24,0.05,0.05,0.2,1.6E-2,0.14000000000000001,0.05,0.1,0.05,0.11,0.05,0.23,0.21,0.05,0.14000000000000001,0.05,0.13
07/17/23 12:00,,0.05,0.24,0.05,0.05,0.77,1.6E-2,0.18,0.05,0.13,0.05,0.15,,0.25,0.3,0.05,0,0.05,0.13
07/18/23 12:00,0.05,0.05,0.24,0.05,0.05,0.77,1.6E-2,0.18,0.05,0.13,0.05,0.15,,0.25,0.3,0.05,0,0.05,0.13
07/19/23 12:00,0.05,0.05,0.24,0.05,0.05,0.77,1.6E-2,0.18,0.05,0.13,0.05,0.15,,0.25,0.3,0.05,0,0.05,0.13
07/20/23 12:00,0.05,0.05,0.24,0.05,0.05,0.77,1.6E-2,0.18,0.05,0.13,0.05,0.15,,0.25,0.3,0.05,0,0.05,0.13
07/21/23 12:00,0.05,0.05,0.24,0.05,0.05,0.77,1.6E-2,0.18,0.05,0.13,0.05,0.15,,0.25,0.3,0.05,0,0.05,0.13
07/22/23 12:00,0.05,0.05,0.24,0.05,0.05,0.77,1.6E-2,0.18,0.05,0.13,0.05,0.15,,0.25,0.3,0.05,,0.05,0.13
07/23/23 12:00,0.05,0.05,0.24,0.05,0.05,0.77,1.6E-2,0.18,0.05,0.13,0.05,0.15,,0.25,0.3,0.05,,0.05,0.13
07/24/23 12:00,0.05,0.05,0.28000000000000003,0.05,0.05,0.16,1.6E-2,0.13,0.05,0.05,0.05,0.13,,0.17,0.27,0.05,0.02,0.04,0.13
07/25/23 12:00,,0.05,0.28000000000000003,0.05,0.05,0.16,1.6E-2,0.13,0.05,0.05,0.05,0.13,0.05,0.17,0.27,0.05,0.02,0.04,0.13
07/26/23 12:00,,0.05,0.28000000000000003,0.05,0.05,0.16,1.6E-2,0.13,0.05,0.05,0.05,0.13,0.05,0.17,0.27,0.05,0.02,0.04,0.13
07/27/23 12:00,,0.05,0.28000000000000003,0.05,0.05,0.16,1.6E-2,0.13,0.05,0.05,0.05,0.13,0.05,0.17,0.27,0.05,0.02,0.04,0.13
07/28/23 12:00,0.05,0.05,0.28000000000000003,0.05,0.05,0.16,1.6E-2,0.13,0.05,0.05,0.05,0.13,0.05,0.17,0.27,0.05,0.02,0.04,0.13
07/29/23 12:00,0.05,0.05,0.28000000000000003,0.05,0.05,0.16,1.6E-2,0.13,0.05,0.05,0.05,0.13,0.05,0.17,0.27,0.05,0.02,0.04,0.13
07/30/23 12:00,0.05,0.05,0.28000000000000003,0.05,0.05,0.16,1.6E-2,0.13,0.05,0.05,0.05,0.13,0.05,0.17,0.27,0.05,0.02,0.04,0.13
07/31/23 12:00,0.05,0.05,0.2,0.34,0.05,0.2,1.6E-2,0.19,,0.05,0.12,0.11,0.05,0.18,0.25,0.05,0.18,1.6E-2,0.13
08/01/23 12:00,0.05,0.05,0.2,0.34,0.05,0.2,1.6E-2,0.19,0.05,0.05,0.12,0.11,0.05,0.18,0.25,0.05,0.18,,0.13
08/02/23 12:00,0.05,0.05,0.2,0.34,0.05,0.2,1.6E-2,0.19,0.05,0.05,0.12,0.11,0.05,0.18,0.25,0.05,0.18,1.6E-2,0.13
08/03/23 12:00,0.05,0.05,0.2,0.34,0.05,0.2,1.6E-2,0.19,0.05,0.05,0.12,0.11,0.05,0.18,0.25,0.05,0.18,1.6E-2,0.13
08/04/23 12:00,0.05,0.05,0.2,0.34,0.05,0.2,1.6E-2,0.19,0.05,0.05,0.12,0.11,0.05,0.18,0.25,0.05,0.18,1.6E-2,0.13
08/05/23 12:00,0.05,0.05,0.2,0.34,0.05,0.2,1.6E-2,0.19,0.05,0.05,0.12,0.11,0.05,0.18,0.25,0.05,0.18,1.6E-2,0.13
08/06/23 12:00,,0.05,0.2,0.34,0.05,0.2,1.6E-2,0.19,0.05,0.05,0.12,0.11,0.05,0.18,0.25,,0.18,1.6E-2,0.13
08/07/23 12:00,,0.05,0.39,0.39,0.05,0.35,1.6E-2,0.15,0.05,0.11,0.05,0.2,0.05,0.28999999999999998,0.28000000000000003,,0.11,1.6E-2,0.13
08/08/23 12:00,0.05,0.05,0.39,0.39,0.05,0.35,1.6E-2,0.15,0.05,0.11,0.05,0.2,0.05,0.28999999999999998,0.28000000000000003,0.05,0.11,1.6E-2,0.13
08/09/23 12:00,0.05,0.05,0.39,0.39,0.05,0.35,1.6E-2,0.15,0.05,0.11,0.05,0.2,0.05,0.28999999999999998,0.28000000000000003,0.05,0.11,1.6E-2,0.13
08/10/23 12:00,0.05,0.05,0.39,0.39,0.05,0.35,1.6E-2,0.15,0.05,0.11,,0.2,0.05,0.28999999999999998,0.28000000000000003,0.05,0.11,1.6E-2,0.13
08/11/23 12:00,0.05,0.05,0.39,0.39,0.05,0.35,1.6E-2,0.15,0.05,0.11,,0.2,0.05,0.28999999999999998,0.28000000000000003,0.05,0.11,1.6E-2,0.13
08/12/23 12:00,0.05,0.05,0.39,0.39,0.05,0.35,1.6E-2,0.15,0.05,0.11,0.05,0.2,0.05,0.28999999999999998,0.28000000000000003,0.05,0.11,1.6E-2,0.13
08/13/23 12:00,0.05,0.05,0.39,0.39,0.05,0.35,1.6E-2,0.15,0.05,0.11,0.05,0.2,0.05,0.28999999999999998,0.28000000000000003,0.05,0.11,1.6E-2,0.13
08/14/23 12:00,0.05,0.05,0.34,0.05,0.05,0.77,1.6E-2,0.25,0.05,0.35,0.05,0.21,0.05,0.16,0.45,0.05,0.01,1.6E-2,0.13
08/15/23 12:00,0.05,0.05,0.34,0.05,0.05,0.77,1.6E-2,0.25,0.05,0.35,0.05,0.21,0.05,0.16,0.45,0.05,0.01,1.6E-2,0.13
08/16/23 12:00,0.05,0.05,0.34,0.05,0.05,0.77,1.6E-2,0.25,0.05,0.35,0.05,0.21,0.05,0.16,0.45,0.05,0.01,1.6E-2,0.13
08/17/23 12:00,0.05,0.05,0.34,0.05,0.05,0.77,1.6E-2,0.25,0.05,0.35,0.05,0.21,0.05,0.16,0.45,0.05,0.01,1.6E-2,0.13
08/18/23 12:00,0.05,0.05,0.34,0.05,0.05,0.77,1.6E-2,0.25,0.05,0.35,0.05,0.21,0.05,0.16,0.45,0.05,0.01,1.6E-2,0.13
08/19/23 12:00,0.05,0.05,0.34,0.05,0.05,0.77,1.6E-2,0.25,0.05,,0.05,0.21,0.05,0.16,0.45,0.05,0.01,1.6E-2,0.13
08/20/23 12:00,0.05,0.05,0.34,0.05,0.05,0.77,1.6E-2,0.25,0.05,,0.05,0.21,0.05,0.16,0.45,0.05,0.01,1.6E-2,0.13
08/21/23 12:00,0.05,0.05,0.31,0.05,0.05,0.28999999999999998,1.6E-2,0.23,0.05,,0.13,0.18,0.05,0.19,0.46,0.05,0.03,0.04,0.13
08/22/23 12:00,0.05,0.05,0.31,0.05,0.05,0.28999999999999998,1.6E-2,0.23,0.05,,,0.18,0.05,0.19,0.46,0.05,0.03,0.04,0.13
08/23/23 12:00,0.05,0.05,0.31,0.05,0.05,0.28999999999999998,1.6E-2,0.23,0.05,0.14000000000000001,0.13,0.18,0.05,0.19,0.46,0.05,0.03,0.04,0.13
08/24/23 12:00,0.05,0.05,0.31,0.05,0.05,0.28999999999999998,1.6E-2,0.23,0.05,0.14000000000000001,0.13,0.18,0.05,0.19,0.46,0.05,0.03,0.04,0.13
08/25/23 12:00,0.05,0.05,0.31,,0.05,0.28999999999999998,1.6E-2,0.23,0.05,0.14000000000000001,0.13,0.18,0.05,0.19,0.46,0.05,0.03,,0.13
08/26/23 12:00,0.05,0.05,0.31,,0.05,0.28999999999999998,1.6E-2,0.23,0.05,0.14000000000000001,0.13,0.18,0.05,0.19,0.46,0.05,0.03,,0.13
08/27/23 12:00,0.05,0.05,0.31,,0.05,0.28999999999999998,1.6E-2,0.23,0.05,0.14000000000000001,0.13,0.18,0.05,0.19,0.46,0.05,0.03,,0.13
08/28/23 12:00,0.05,0.05,0.51,,0.05,0.42,1.6E-2,0.21,0.05,0.05,0.05,0.05,0.05,0.2,0.67,0.05,0.04,,0.13
08/29/23 12:00,0.05,0.05,0.51,,0.05,0.42,1.6E-2,0.21,0.05,0.05,0.05,0.05,0.05,0.2,0.67,0.05,0.04,7.0000000000000007E-2,0.13
08/30/23 12:00,0.05,0.05,0.51,,0.05,0.42,1.6E-2,0.21,0.05,0.05,0.05,0.05,0.05,0.2,0.67,0.05,0.04,7.0000000000000007E-2,0.13
08/31/23 12:00,0.05,0.05,0.51,,0.05,0.42,1.6E-2,0.21,0.05,0.05,0.05,0.05,0.05,0.2,0.67,0.05,0.04,7.0000000000000007E-2,0.13
09/01/23 12:00,0.05,0.05,0.51,,0.05,0.42,1.6E-2,0.21,0.05,0.05,0.05,0.05,0.05,0.2,0.67,0.05,0.04,7.0000000000000007E-2,0.13
09/02/23 12:00,0.05,0.05,0.51,,0.05,0.42,1.6E-2,0.21,0.05,0.05,0.05,0.05,0.05,0.2,0.67,0.05,0.04,7.0000000000000007E-2,0.13
09/03/23 12:00,0.05,0.05,0.51,,0.05,0.42,1.6E-2,0.21,0.05,0.05,0.05,0.05,0.05,0.2,0.67,0.05,0.04,7.0000000000000007E-2,0.13
09/04/23 12:00,0.11,0.05,0.52,0.13,0.05,0.33,0.15,0.28999999999999998,0.05,0.25,0.05,0.39,0.05,0.38,0.3,0.1,,0.08,0.13
09/05/23 12:00,0.11,0.15,0.52,0.13,0.05,0.33,0.15,0.28999999999999998,0.05,0.25,0.05,0.39,0.05,0.38,0.3,0.1,0.12,0.08,0.13
09/06/23 12:00,0.11,0.15,0.52,0.13,0.05,0.33,0.15,0.28999999999999998,0.05,0.25,0.05,0.39,0.05,0.38,0.3,0.1,0.12,0.08,0.13
09/07/23 12:00,0.11,0.15,0.52,0.13,0.05,0.33,0.15,0.28999999999999998,0.05,0.25,0.05,0.39,0.05,0.38,0.3,0.1,0.12,0.08,0.13
09/08/23 12:00,0.11,0.15,0.52,0.13,0.05,0.33,0.15,0.28999999999999998,0.05,0.25,0.05,0.39,0.05,0.38,0.3,0.1,0.12,0.08,0.13
09/09/23 12:00,0.11,0.15,0.52,0.13,0.05,0.33,0.15,0.28999999999999998,0.05,0.25,0.05,0.39,0.05,0.38,0.3,0.1,0.12,0.08,0.13
09/10/23 12:00,0.11,0.15,0.52,0.13,0.05,0.33,0.15,0.28999999999999998,0.05,0.25,0.05,0.39,0.05,0.38,0.3,0.1,0.12,0.08,0.13
09/11/23 12:00,0.09,0.05,0.52,0.11,0.16,0.42,0.13,0.24,0.05,0.46,0.05,0.33,0.05,0.37,0.36,0.05,0.02,,0.13
09/12/23 12:00,0.09,0.05,0.52,0.11,0.16,0.42,0.13,0.24,0.05,0.46,0.05,0.33,0.05,0.37,0.36,0.05,0.02,,0.13
09/13/23 12:00,0.09,0.05,0.52,0.11,0.16,0.42,0.13,0.24,0.05,0.46,0.05,0.33,0.05,0.37,0.36,0.05,0.02,,0.13
09/14/23 12:00,0.09,0.05,0.52,0.11,0.16,0.42,0.13,0.24,0.05,0.46,0.05,0.33,0.05,0.37,0.36,0.05,0.02,0.09,0.13
09/15/23 12:00,0.09,0.05,0.52,0.11,0.16,0.42,0.13,0.24,0.05,0.46,0.05,0.33,0.05,0.37,0.36,0.05,0.02,0.09,0.13
09/16/23 12:00,0.09,0.05,0.52,0.11,0.16,0.42,0.13,0.24,0.05,0.46,0.05,0.33,0.05,0.37,0.36,0.05,,0.09,0.13
09/17/23 12:00,0.09,0.05,0.52,0.11,0.16,0.42,0.13,0.24,0.05,0.46,0.05,0.33,0.05,0.37,0.36,0.05,0.02,0.09,0.13
09/18/23 12:00,0.1,0.05,0.54,0.16,0.05,0.43,0.12,0.17,0.11,0.22,0.05,0.15,0.05,0.21,0.44,0.05,0.08,0.08,0.13
09/19/23 12:00,0.1,0.05,0.54,0.16,0.05,0.43,0.12,0.17,0.11,0.22,0.05,0.15,0.05,0.21,0.44,0.05,0.08,0.08,0.13
09/20/23 12:00,0.1,0.05,0.54,0.16,0.05,0.43,0.12,0.17,0.11,0.22,0.05,0.15,0.05,0.21,0.44,0.05,0.08,0.08,0.13
09/21/23 12:00,0.1,0.05,0.54,0.16,0.05,0.43,0.12,0.17,0.11,0.22,0.05,0.15,0.05,0.21,0.44,0.05,0.08,0.08,0.13
09/22/23 12:00,0.1,0.05,0.54,0.16,0.05,0.43,0.12,0.17,0.11,0.22,0.05,0.15,0.05,0.21,0.44,0.05,0.08,0.08,0.13
09/23/23 12:00,0.1,0.05,0.54,0.16,0.05,0.43,0.12,0.17,0.11,0.22,0.05,0.15,0.05,0.21,0.44,0.05,0.08,0.08,0.13
09/24/23 12:00,0.1,0.05,0.54,0.16,0.05,0.43,0.12,0.17,0.11,0.22,0.05,0.15,0.05,0.21,0.44,0.05,0.08,,0.13
09/25/23 12:00,0.21,0.14000000000000001,0.74,0.26,0.05,0.59,0.21,0.48,0.16,0.44,0.21,0.53,0.16,0.52,0.49,0.11,0.1,,0.13
09/26/23 12:00,0.21,0.14000000000000001,0.74,0.26,0.05,0.59,0.21,0.48,0.16,0.44,0.21,0.53,0.16,0.52,0.49,0.11,0.1,0.34,0.13
09/27/23 12:00,0.21,0.14000000000000001,0.74,0.26,0.05,0.59,0.21,0.48,0.16,0.44,0.21,0.53,0.16,0.52,0.49,0.11,0.1,0.34,0.13
09/28/23 12:00,0.21,0.14000000000000001,0.74,0.26,0.05,0.59,0.21,0.48,0.16,0.44,0.21,0.53,0.16,0.52,0.49,0.11,0.1,0.34,0.13
09/29/23 12:00,0.21,0.14000000000000001,0.74,0.26,0.05,0.59,0.21,0.48,0.16,0.44,0.21,0.53,0.16,0.52,0.49,0.11,0.1,0.34,0.13
09/30/23 12:00,0.21,0.14000000000000001,0.74,0.26,0.05,0.59,0.21,0.48,0.16,0.44,0.21,0.53,0.16,0.52,0.49,0.11,0.1,0.34,0.13
10/01/23 12:00,0.21,0.14000000000000001,0.74,0.26,0.05,0.59,0.21,0.48,0.16,0.44,0.21,0.53,0.16,0.52,0.49,0.11,0.1,0.34,0.13
10/02/23 12:00,0.05,0.05,1.3,0.17,0.05,0.65,0.1,0.35,0.15,0.14000000000000001,0.05,0.44,0.14000000000000001,0.65,0.62,0.05,7.0000000000000007E-2,0.27,0.13
10/03/23 12:00,,0.05,1.3,0.17,0.05,0.65,0.1,0.35,0.15,0.14000000000000001,,0.44,0.14000000000000001,0.65,0.62,0.05,7.0000000000000007E-2,0.27,0.13
10/04/23 12:00,,0.05,1.3,0.17,0.05,0.65,0.1,0.35,0.15,0.14000000000000001,,0.44,0.14000000000000001,0.65,0.62,0.05,7.0000000000000007E-2,0.27,0.13
10/05/23 12:00,0.05,0.05,1.3,0.17,0.05,0.65,0.1,0.35,0.15,0.14000000000000001,0.05,0.44,0.14000000000000001,0.65,0.62,0.05,7.0000000000000007E-2,0.27,0.13
10/06/23 12:00,0.05,0.05,1.3,0.17,0.05,0.65,0.1,0.35,0.15,0.14000000000000001,0.05,0.44,0.14000000000000001,0.65,0.62,0.05,7.0000000000000007E-2,0.27,0.13
10/07/23 12:00,0.05,0.05,1.3,0.17,0.05,0.65,0.1,0.35,0.15,0.14000000000000001,0.05,0.44,0.14000000000000001,0.65,0.62,0.05,7.0000000000000007E-2,0.27,0.13
10/08/23 12:00,0.05,0.05,1.3,0.17,0.05,0.65,0.1,0.35,0.15,0.14000000000000001,0.05,0.44,0.14000000000000001,0.65,0.62,0.05,,0.27,0.13
10/09/23 12:00,0.06,0.05,2.87,0.56000000000000005,1.04,2.58,0.18,0.53,0.57999999999999996,0.4,0.96,0.5,0.33,1.43,0.88,0.25,0.25,,0.13
10/10/23 12:00,0.06,0.05,2.87,0.56000000000000005,1.04,2.58,0.18,0.53,0.57999999999999996,0.4,0.96,0.5,0.33,1.43,0.88,0.25,0.25,,0.13
10/11/23 12:00,,0.05,2.87,0.56000000000000005,1.04,2.58,0.18,0.53,0.57999999999999996,0.4,0.96,0.5,0.33,1.43,0.88,0.25,0.25,0.66,0.13
10/12/23 12:00,0.06,0.05,2.87,0.56000000000000005,1.04,2.58,0.18,0.53,0.57999999999999996,0.4,0.96,0.5,0.33,1.43,0.88,0.25,0.25,0.66,0.13
10/13/23 12:00,0.06,0.05,2.87,0.56000000000000005,1.04,2.58,0.18,0.53,0.57999999999999996,0.4,0.96,0.5,0.33,1.43,0.88,0.25,0.25,0.66,0.13
10/14/23 12:00,0.06,0.05,2.87,0.56000000000000005,1.04,2.58,0.18,0.53,0.57999999999999996,0.4,0.96,0.5,0.33,1.43,0.88,0.25,0.25,0.66,0.13
