Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
05/21/23 12:00,0.06,0.05,0.16,0.05,0.05,0.27,0.05,0.15,0.05,0.05,0.05,0.21,0.05,0.12,0.45,0.05,0.01,0.16,0.12
05/22/23 12:00,0.05,0.05,0.36,0.05,0.05,,0.06,0.15,0.39,0.05,0.05,0.19,0.05,0.05,0.33,0.05,0.05,0.06,0.12
05/23/23 12:00,0.05,0.05,0.36,0.05,0.05,,0.06,0.15,0.39,0.05,0.05,0.19,0.05,0.05,0.33,0.05,0.05,0.06,0.12
05/24/23 12:00,0.05,0.05,0.36,0.05,0.05,,0.06,0.15,0.39,0.05,0.05,0.19,0.05,0.05,0.33,0.05,0.05,0.06,0.12
05/25/23 12:00,0.05,0.05,0.36,0.05,0.05,,0.06,0.15,0.39,0.05,0.05,0.19,0.05,0.05,0.33,0.05,0.05,0.06,0.12
05/26/23 12:00,0.05,0.05,0.36,0.05,0.05,,0.06,0.15,0.39,0.05,0.05,0.19,0.05,0.05,0.33,0.05,0.05,0.06,0.12
05/27/23 12:00,0.05,0.05,0.36,0.05,0.05,,0.06,0.15,0.39,0.05,0.05,0.19,0.05,0.05,0.33,0.05,0.05,0.06,0.12
05/28/23 12:00,0.05,0.05,0.36,0.05,0.05,,0.06,0.15,0.39,0.05,0.05,0.19,0.05,0.05,0.33,0.05,0.05,0.06,0.12
05/29/23 12:00,0.05,0.05,0.13,0.05,0.05,0.84,0.05,0.17,0.44,0.05,0.52,0.15,0.05,0.14000000000000001,0.21,0.05,0.04,1.7999999999999999E-2,0.12
05/30/23 12:00,0.05,0.05,0.13,0.05,0.05,0.84,0.05,0.17,0.44,0.05,0.52,0.15,0.05,0.14000000000000001,0.21,0.05,0.04,1.7999999999999999E-2,0.12
05/31/23 12:00,0.05,0.05,0.13,0.05,0.05,0.84,0.05,0.17,0.44,0.05,0.52,0.15,0.05,0.14000000000000001,0.21,0.05,0.04,1.7999999999999999E-2,0.12
06/01/23 12:00,0.05,0.05,0.13,0.05,0.05,0.84,0.05,0.17,0.44,0.05,0.52,0.15,0.05,0.14000000000000001,0.21,0.05,0.04,1.7999999999999999E-2,0.12
06/02/23 12:00,0.05,0.05,0.13,0.05,0.05,0.84,0.05,0.17,0.44,0.05,0.52,0.15,0.05,0.14000000000000001,0.21,0.05,0.04,1.7999999999999999E-2,0.12
06/03/23 12:00,0.05,0.05,0.13,0.05,0.05,0.84,0.05,0.17,0.44,0.05,0.52,0.15,0.05,0.14000000000000001,0.21,0.05,0.04,1.7999999999999999E-2,0.12
06/04/23 12:00,0.05,0.05,0.13,0.05,0.05,0.84,0.05,0.17,0.44,0.05,0.52,0.15,0.05,0.14000000000000001,0.21,0.05,0.04,1.7999999999999999E-2,0.12
06/05/23 12:00,0.05,0.05,0.1,0.05,0.37,0.17,0.06,0.1,0.38,0.05,0.31,0.05,0.05,0.05,0.17,0.05,0.06,1.7999999999999999E-2,0.12
06/06/23 12:00,0.05,0.05,0.1,0.05,0.37,0.17,0.06,0.1,0.38,0.05,0.31,0.05,0.05,0.05,0.17,0.05,0.06,1.7999999999999999E-2,0.12
06/07/23 12:00,0.05,0.05,0.1,0.05,0.37,0.17,0.06,0.1,0.38,0.05,0.31,0.05,0.05,0.05,0.17,0.05,0.06,1.7999999999999999E-2,0.12
06/08/23 12:00,,0.05,0.1,0.05,0.37,0.17,0.06,0.1,0.38,0.05,0.31,0.05,0.05,0.05,0.17,0.05,0.06,1.7999999999999999E-2,0.12
06/09/23 12:00,,0.05,0.1,0.05,0.37,0.17,0.06,0.1,0.38,0.05,0.31,0.05,0.05,0.05,0.17,0.05,0.06,1.7999999999999999E-2,0.12
06/10/23 12:00,0.05,0.05,0.1,0.05,0.37,0.17,0.06,0.1,0.38,0.05,0.31,0.05,0.05,0.05,0.17,0.05,0.06,1.7999999999999999E-2,0.12
06/11/23 12:00,0.05,0.05,0.1,0.05,0.37,0.17,0.06,0.11,0.38,0.05,0.31,0.05,0.05,0.05,0.17,0.05,0.06,1.7999999999999999E-2,0.12
06/12/23 12:00,0.05,0.05,0.1,0.05,0.47,0.25,0.04,0.11,0.34,0.05,0.24,0.05,0.05,0.05,0.27,0.05,0.04,1.7999999999999999E-2,0.12
06/13/23 12:00,0.05,0.05,0.1,0.05,0.47,0.25,0.04,0.11,0.34,0.05,0.24,0.05,0.05,0.05,0.27,0.05,0.04,1.7999999999999999E-2,0.12
06/14/23 12:00,0.05,0.05,0.1,0.05,0.47,0.25,0.04,0.11,0.34,0.05,0.24,0.05,0.05,0.05,0.27,0.05,0.04,1.7999999999999999E-2,0.12
06/15/23 12:00,0.05,0.05,0.1,0.05,0.47,0.25,0.04,0.11,0.34,0.05,0.24,0.05,0.05,0.05,0.27,0.05,0.04,1.7999999999999999E-2,0.12
06/16/23 12:00,0.05,0.05,0.1,0.05,0.47,0.25,0.04,0.11,0.34,0.05,0.24,0.05,0.05,0.05,0.27,0.05,0.04,1.7999999999999999E-2,0.12
06/17/23 12:00,0.05,0.05,,0.05,0.47,0.25,0.04,0.11,0.34,0.05,0.24,0.05,0.05,0.05,0.27,0.05,,1.7999999999999999E-2,0.12
06/18/23 12:00,0.05,0.05,,0.05,0.47,0.25,0.04,0.05,0.34,0.05,0.24,0.05,,0.05,0.27,0.05,,1.7999999999999999E-2,0.12
06/19/23 12:00,0.05,0.05,,0.05,0.17,0.11,1.7999999999999999E-2,0.05,0.23,0.14000000000000001,0.18,0.05,,0.05,0.24,0.05,,1.7999999999999999E-2,0.12
06/20/23 12:00,0.05,0.05,0.05,0.05,0.17,0.11,1.7999999999999999E-2,0.05,0.23,0.14000000000000001,0.18,0.05,,0.05,0.24,0.05,0.03,1.7999999999999999E-2,0.12
06/21/23 12:00,0.05,0.05,0.05,0.05,0.17,0.11,1.7999999999999999E-2,0.05,0.23,0.14000000000000001,0.18,0.05,,0.05,0.24,0.05,,1.7999999999999999E-2,0.12
06/22/23 12:00,0.05,0.05,0.05,0.05,0.17,0.11,1.7999999999999999E-2,0.05,0.23,0.14000000000000001,0.18,0.05,0.05,0.05,0.24,0.05,0.03,1.7999999999999999E-2,0.12
06/23/23 12:00,0.05,0.05,0.05,0.05,0.17,0.11,1.7999999999999999E-2,0.05,0.23,0.14000000000000001,,0.05,0.05,0.05,0.24,0.05,0.03,1.7999999999999999E-2,0.12
06/24/23 12:00,0.05,0.05,0.05,0.05,0.17,0.11,1.7999999999999999E-2,0.05,0.23,0.14000000000000001,0.18,0.05,0.05,0.05,0.24,0.05,0.03,1.7999999999999999E-2,0.12
06/25/23 12:00,0.05,0.05,0.05,0.05,0.17,0.11,1.7999999999999999E-2,0.05,0.23,0.14000000000000001,0.18,0.05,0.05,0.05,0.24,0.05,0.03,1.7999999999999999E-2,0.12
06/26/23 12:00,,0.05,0.1,0.05,0.16,0.2,1.7999999999999999E-2,0.05,0.25,0.05,0.15,0.05,0.05,0.05,0.21,0.05,0.01,1.7999999999999999E-2,0.12
06/27/23 12:00,,0.05,0.1,0.05,0.16,0.2,1.7999999999999999E-2,0.05,0.25,0.05,0.15,0.05,0.05,0.05,0.21,0.05,0.01,1.7999999999999999E-2,0.12
06/28/23 12:00,,0.05,0.1,0.05,0.16,0.2,1.7999999999999999E-2,0.05,0.25,0.05,0.15,0.05,0.05,0.05,0.21,0.05,,1.7999999999999999E-2,0.12
06/29/23 12:00,0.05,0.05,0.1,0.05,0.16,0.2,1.7999999999999999E-2,0.05,0.25,0.05,,0.05,0.05,0.05,0.21,0.05,0.01,1.7999999999999999E-2,0.12
06/30/23 12:00,0.05,0.05,0.1,0.05,0.16,0.2,1.7999999999999999E-2,0.05,0.25,0.05,0.15,0.05,0.05,0.05,0.21,0.05,0.01,1.7999999999999999E-2,0.12
07/01/23 12:00,0.05,0.05,0.1,0.05,0.16,0.2,1.7999999999999999E-2,0.05,0.25,0.05,0.15,0.05,0.05,0.05,0.21,0.05,0.01,1.7999999999999999E-2,0.12
07/02/23 12:00,0.05,0.05,0.1,0.05,0.16,0.2,1.7999999999999999E-2,0.05,0.25,0.05,0.15,0.05,0.05,0.05,0.21,0.05,0.01,1.7999999999999999E-2,0.12
07/03/23 12:00,0.05,0.05,0.05,0.05,0.33,0.15,1.7999999999999999E-2,0.05,0.2,0.05,0.05,0.1,0.05,0.16,0.28999999999999998,0.05,0.01,0.04,0.12
07/04/23 12:00,,0.05,0.05,0.05,0.33,0.15,1.7999999999999999E-2,0.05,0.2,0.05,0.05,0.1,0.05,0.16,0.28999999999999998,0.05,0.01,0.04,0.12
07/05/23 12:00,,0.05,0.05,0.05,0.33,0.15,1.7999999999999999E-2,0.05,0.2,0.05,0.05,0.1,0.05,0.16,0.28999999999999998,0.05,0.01,0.04,0.12
07/06/23 12:00,0.05,0.05,0.05,0.05,0.33,0.15,1.7999999999999999E-2,0.05,0.2,0.05,0.05,0.1,0.05,0.16,0.28999999999999998,0.05,0.01,0.04,0.12
07/07/23 12:00,0.05,0.05,0.05,0.05,0.33,0.15,1.7999999999999999E-2,0.05,0.2,0.05,0.05,0.1,0.05,0.16,0.28999999999999998,0.05,0.01,0.04,0.12
07/08/23 12:00,0.05,0.05,0.05,0.05,0.33,0.15,1.7999999999999999E-2,0.05,0.2,0.05,0.05,0.1,0.05,0.16,0.28999999999999998,0.05,0.01,0.04,0.12
07/09/23 12:00,0.05,0.05,0.05,0.05,0.33,0.15,1.7999999999999999E-2,0.05,0.2,0.05,0.05,0.1,0.05,0.16,0.28999999999999998,0.05,0.01,0.04,0.12
07/10/23 12:00,0.05,0.05,0.05,0.05,0.23,0.15,1.7999999999999999E-2,0.11,0.2,0.05,0.05,0.05,0.05,0.15,0.17,0.05,0.03,1.7999999999999999E-2,0.12
07/11/23 12:00,0.05,0.05,0.05,0.05,0.23,0.15,1.7999999999999999E-2,0.11,0.2,0.05,0.05,0.05,0.05,0.15,0.17,0.05,0.03,1.7999999999999999E-2,0.12
07/12/23 12:00,0.05,0.05,0.05,0.05,0.23,0.15,1.7999999999999999E-2,0.11,0.2,0.05,0.05,0.05,0.05,0.15,0.17,0.05,0.03,1.7999999999999999E-2,0.12
07/13/23 12:00,0.05,0.05,0.05,0.05,0.23,0.15,1.7999999999999999E-2,0.11,0.2,0.05,0.05,0.05,0.05,0.15,0.17,0.05,0.03,1.7999999999999999E-2,0.12
07/14/23 12:00,0.05,0.05,0.05,0.05,0.23,0.15,1.7999999999999999E-2,0.11,0.2,0.05,0.05,0.05,0.05,0.15,0.17,0.05,0.03,1.7999999999999999E-2,0.12
07/15/23 12:00,,0.05,0.05,0.05,0.23,0.15,1.7999999999999999E-2,0.11,0.2,0.05,0.05,0.05,0.05,0.15,0.17,0.05,0.03,1.7999999999999999E-2,0.12
07/16/23 12:00,,0.05,0.05,0.05,0.23,0.15,1.7999999999999999E-2,0.11,0.2,0.05,0.05,0.05,0.05,0.15,0.17,0.05,0.03,1.7999999999999999E-2,0.12
07/17/23 12:00,,0.05,0.05,0.05,0.05,0.28000000000000003,1.7999999999999999E-2,0.05,0.05,0.05,0.05,0.05,,0.21,0.24,0.05,0.01,1.7999999999999999E-2,0.12
07/18/23 12:00,0.05,0.05,0.05,0.05,0.05,0.28000000000000003,1.7999999999999999E-2,0.05,0.05,0.05,0.05,0.05,,0.21,0.24,0.05,0.01,1.7999999999999999E-2,0.12
07/19/23 12:00,0.05,0.05,0.05,0.05,0.05,0.28000000000000003,1.7999999999999999E-2,0.05,0.05,0.05,0.05,0.05,,0.21,0.24,0.05,0.01,1.7999999999999999E-2,0.12
07/20/23 12:00,0.05,0.05,0.05,0.05,0.05,0.28000000000000003,1.7999999999999999E-2,0.05,0.05,0.05,0.05,0.05,,0.21,0.24,0.05,0.01,1.7999999999999999E-2,0.12
07/21/23 12:00,0.05,0.05,0.05,0.05,0.05,0.28000000000000003,1.7999999999999999E-2,0.05,0.05,0.05,0.05,0.05,,0.21,0.24,0.05,0.01,1.7999999999999999E-2,0.12
07/22/23 12:00,0.05,0.05,0.05,0.05,0.05,0.28000000000000003,1.7999999999999999E-2,0.05,0.05,0.05,0.05,0.05,,0.21,0.24,0.05,,1.7999999999999999E-2,0.12
07/23/23 12:00,0.05,0.05,0.05,0.05,0.05,0.28000000000000003,1.7999999999999999E-2,0.05,0.05,0.05,0.05,0.05,,0.21,0.24,0.05,,1.7999999999999999E-2,0.12
07/24/23 12:00,0.05,0.05,0.05,0.05,0.05,0.05,1.7999999999999999E-2,0.11,0.05,0.05,0.05,0.05,,0.18,0.21,0.05,0.01,1.7999999999999999E-2,0.12
07/25/23 12:00,,0.05,0.05,0.05,0.05,0.05,1.7999999999999999E-2,0.11,0.05,0.05,0.05,0.05,0.05,0.18,0.21,0.05,0.01,1.7999999999999999E-2,0.12
07/26/23 12:00,,0.05,0.05,0.05,0.05,0.05,1.7999999999999999E-2,0.11,0.05,0.05,0.05,0.05,0.05,0.18,0.21,0.05,0.01,1.7999999999999999E-2,0.12
07/27/23 12:00,,0.05,0.05,0.05,0.05,0.05,1.7999999999999999E-2,0.11,0.05,0.05,0.05,0.05,0.05,0.18,0.21,0.05,0.01,1.7999999999999999E-2,0.12
07/28/23 12:00,0.05,0.05,0.05,0.05,0.05,0.05,1.7999999999999999E-2,0.11,0.05,0.05,0.05,0.05,0.05,0.18,0.21,0.05,0.01,1.7999999999999999E-2,0.12
07/29/23 12:00,0.05,0.05,0.05,0.05,0.05,0.05,1.7999999999999999E-2,0.11,0.05,0.05,0.05,0.05,0.05,0.18,0.21,0.05,0.01,1.7999999999999999E-2,0.12
07/30/23 12:00,0.05,0.05,0.05,0.05,0.05,0.05,1.7999999999999999E-2,0.11,0.05,0.05,0.05,0.05,0.05,0.18,0.21,0.05,0.01,1.7999999999999999E-2,0.12
07/31/23 12:00,0.05,0.05,0.1,0.05,0.05,0.16,1.7999999999999999E-2,0.14000000000000001,,0.05,0.67,0.05,0.05,0.11,0.19,0.05,0.04,1.7999999999999999E-2,0.12
08/01/23 12:00,0.05,0.05,0.1,0.05,0.05,0.16,1.7999999999999999E-2,0.14000000000000001,0.05,0.05,0.67,0.05,0.05,0.11,0.19,0.05,0.04,,0.12
08/02/23 12:00,0.05,0.05,0.1,0.05,0.05,0.16,1.7999999999999999E-2,0.14000000000000001,0.05,0.05,0.67,0.05,0.05,0.11,0.19,0.05,0.04,1.7999999999999999E-2,0.12
08/03/23 12:00,0.05,0.05,0.1,0.05,0.05,0.16,1.7999999999999999E-2,0.14000000000000001,0.05,0.05,0.67,0.05,0.05,0.11,0.19,0.05,0.04,1.7999999999999999E-2,0.12
08/04/23 12:00,0.05,0.05,0.1,0.05,0.05,0.16,1.7999999999999999E-2,0.14000000000000001,0.05,0.05,0.67,0.05,0.05,0.11,0.19,0.05,0.04,1.7999999999999999E-2,0.12
08/05/23 12:00,0.05,0.05,0.1,0.05,0.05,0.16,1.7999999999999999E-2,0.14000000000000001,0.05,0.05,0.67,0.05,0.05,0.11,0.19,0.05,0.04,1.7999999999999999E-2,0.12
08/06/23 12:00,,0.05,0.1,0.05,0.05,0.16,1.7999999999999999E-2,0.14000000000000001,0.05,0.05,0.67,0.05,0.05,0.11,0.19,,0.04,1.7999999999999999E-2,0.12
08/07/23 12:00,,0.05,0.13,0.12,0.05,0.2,1.7999999999999999E-2,0.05,0.34,0.05,0.28000000000000003,0.05,0.05,0.12,0.23,,0.01,1.7999999999999999E-2,0.12
08/08/23 12:00,0.05,0.05,0.13,0.12,0.05,0.2,1.7999999999999999E-2,0.05,0.34,0.05,0.28000000000000003,0.05,0.05,0.12,0.23,0.05,0.01,1.7999999999999999E-2,0.12
08/09/23 12:00,0.05,0.05,0.13,0.12,0.05,0.2,1.7999999999999999E-2,0.05,0.34,0.05,0.28000000000000003,0.05,0.05,0.12,0.23,0.05,0.01,1.7999999999999999E-2,0.12
08/10/23 12:00,0.05,0.05,0.13,0.12,0.05,0.2,1.7999999999999999E-2,0.05,0.34,0.05,,0.05,0.05,0.12,0.23,0.05,0.01,1.7999999999999999E-2,0.12
08/11/23 12:00,0.05,0.05,0.13,0.12,0.05,0.2,1.7999999999999999E-2,0.05,0.34,0.05,,0.05,0.05,0.12,0.23,0.05,0.01,1.7999999999999999E-2,0.12
08/12/23 12:00,0.05,0.05,0.13,0.12,0.05,0.2,1.7999999999999999E-2,0.05,0.34,0.05,0.28000000000000003,0.05,0.05,0.12,0.23,0.05,0.01,1.7999999999999999E-2,0.12
08/13/23 12:00,0.05,0.05,0.13,0.12,0.05,0.2,1.7999999999999999E-2,0.05,0.34,0.05,0.28000000000000003,0.05,0.05,0.12,0.23,0.05,0.01,1.7999999999999999E-2,0.12
08/14/23 12:00,0.05,0.05,0.1,0.05,0.31,0.4,1.7999999999999999E-2,0.14000000000000001,0.19,0.23,0.19,0.05,0.05,0.05,0.37,0.05,0.09,1.7999999999999999E-2,0.12
08/15/23 12:00,0.05,0.05,0.1,0.05,0.31,0.4,1.7999999999999999E-2,0.14000000000000001,0.19,0.23,0.19,0.05,0.05,0.05,0.37,0.05,0.09,1.7999999999999999E-2,0.12
08/16/23 12:00,0.05,0.05,0.1,0.05,0.31,0.4,1.7999999999999999E-2,0.14000000000000001,0.19,0.23,0.19,0.05,0.05,0.05,0.37,0.05,0.09,1.7999999999999999E-2,0.12
08/17/23 12:00,0.05,0.05,0.1,0.05,0.31,0.4,1.7999999999999999E-2,0.14000000000000001,0.19,0.23,0.19,0.05,0.05,0.05,0.37,0.05,0.09,1.7999999999999999E-2,0.12
08/18/23 12:00,0.05,0.05,0.1,0.05,0.31,0.4,1.7999999999999999E-2,0.14000000000000001,0.19,0.23,0.19,0.05,0.05,0.05,0.37,0.05,0.09,1.7999999999999999E-2,0.12
08/19/23 12:00,0.05,0.05,0.1,0.05,0.31,0.4,1.7999999999999999E-2,0.14000000000000001,0.19,,0.19,0.05,0.05,0.05,0.37,0.05,0.09,1.7999999999999999E-2,0.12
08/20/23 12:00,0.05,0.05,0.1,0.05,0.31,0.4,1.7999999999999999E-2,0.14000000000000001,0.19,,0.19,0.05,0.05,0.05,0.37,0.05,0.09,1.7999999999999999E-2,0.12
08/21/23 12:00,0.05,0.05,0.1,0.05,0.23,0.2,1.7999999999999999E-2,0.12,0.26,,0.05,0.05,0.05,0.05,0.35,0.05,0.02,1.7999999999999999E-2,0.12
08/22/23 12:00,0.05,0.05,0.1,0.05,0.23,0.2,1.7999999999999999E-2,0.12,0.26,,,0.05,0.05,0.05,0.35,0.05,0.02,1.7999999999999999E-2,0.12
08/23/23 12:00,0.05,0.05,0.1,0.05,0.23,0.2,1.7999999999999999E-2,0.12,0.26,0.05,0.05,0.05,0.05,0.05,0.35,0.05,0.02,1.7999999999999999E-2,0.12
08/24/23 12:00,0.05,0.05,0.1,0.05,0.23,0.2,1.7999999999999999E-2,0.12,0.26,0.05,0.05,0.05,0.05,0.05,0.35,0.05,0.02,1.7999999999999999E-2,0.12
08/25/23 12:00,0.05,0.05,0.1,,0.23,0.2,1.7999999999999999E-2,0.12,0.26,0.05,0.05,0.05,0.05,0.05,0.35,0.05,0.02,,0.12
08/26/23 12:00,0.05,0.05,0.1,,0.23,0.2,1.7999999999999999E-2,0.12,0.26,0.05,0.05,0.05,0.05,0.05,0.35,0.05,0.02,,0.12
08/27/23 12:00,0.05,0.05,0.1,,0.23,0.2,1.7999999999999999E-2,0.12,0.26,0.05,0.05,0.05,0.05,0.05,0.35,0.05,0.02,,0.12
08/28/23 12:00,0.05,0.05,0.17,,0.05,0.19,1.7999999999999999E-2,0.11,0.05,0.05,0.27,0.05,0.05,0.12,0.51,0.05,0.03,,0.12
08/29/23 12:00,0.05,0.05,0.17,,0.05,0.19,1.7999999999999999E-2,0.11,0.05,0.05,0.27,0.05,0.05,0.12,0.51,0.05,0.03,1.7999999999999999E-2,0.12
08/30/23 12:00,0.05,0.05,0.17,,0.05,0.19,1.7999999999999999E-2,0.11,0.05,0.05,0.27,0.05,0.05,0.12,0.51,0.05,0.03,1.7999999999999999E-2,0.12
08/31/23 12:00,0.05,0.05,0.17,,0.05,0.19,1.7999999999999999E-2,0.11,0.05,0.05,0.27,0.05,0.05,0.12,0.51,0.05,0.03,1.7999999999999999E-2,0.12
09/01/23 12:00,0.05,0.05,0.17,,0.05,0.19,1.7999999999999999E-2,0.11,0.05,0.05,0.27,0.05,0.05,0.12,0.51,0.05,0.03,1.7999999999999999E-2,0.12
09/02/23 12:00,0.05,0.05,0.17,,0.05,0.19,1.7999999999999999E-2,0.11,0.05,0.05,0.27,0.05,0.05,0.12,0.51,0.05,0.03,1.7999999999999999E-2,0.12
09/03/23 12:00,0.05,0.05,0.17,,0.05,0.19,1.7999999999999999E-2,0.11,0.05,0.05,0.27,0.05,0.05,0.12,0.51,0.05,0.03,1.7999999999999999E-2,0.12
09/04/23 12:00,0.05,0.05,0.19,0.05,0.18,0.15,0.09,0.17,0.61,0.05,0.4,0.21,0.05,0.13,0.31,0.05,,0.05,0.12
09/05/23 12:00,0.05,0.05,0.19,0.05,0.18,0.15,0.09,0.17,0.61,0.05,0.4,0.21,0.05,0.13,0.31,0.05,0.39,0.05,0.12
09/06/23 12:00,0.05,0.05,0.19,0.05,0.18,0.15,0.09,0.17,0.61,0.05,0.4,0.21,0.05,0.13,0.31,0.05,0.39,0.05,0.12
09/07/23 12:00,0.05,0.05,0.19,0.05,0.18,0.15,0.09,0.17,0.61,0.05,0.4,0.21,0.05,0.13,0.31,0.05,0.39,0.05,0.12
09/08/23 12:00,0.05,0.05,0.19,0.05,0.18,0.15,0.09,0.17,0.61,0.05,0.4,0.21,0.05,0.13,0.31,0.05,0.39,0.05,0.12
09/09/23 12:00,0.05,0.05,0.19,0.05,0.18,0.15,0.09,0.17,0.61,0.05,0.4,0.21,0.05,0.13,0.31,0.05,0.39,0.05,0.12
09/10/23 12:00,0.05,0.05,0.19,0.05,0.18,0.15,0.09,0.17,0.61,0.05,0.4,0.21,0.05,0.13,0.31,0.05,0.39,0.05,0.12
09/11/23 12:00,0.05,0.05,0.17,0.05,0.75,0.15,7.0000000000000007E-2,0.05,0.34,0.21,0.05,0.15,0.05,0.14000000000000001,0.28999999999999998,0.05,0.41,,0.12
09/12/23 12:00,0.05,0.05,0.17,0.05,0.75,0.15,7.0000000000000007E-2,0.05,0.34,0.21,0.05,0.15,0.05,0.14000000000000001,0.28999999999999998,0.05,0.41,,0.12
09/13/23 12:00,0.05,0.05,0.17,0.05,0.75,0.15,7.0000000000000007E-2,0.05,0.34,0.21,0.05,0.15,0.05,0.14000000000000001,0.28999999999999998,0.05,0.41,,0.12
09/14/23 12:00,0.05,0.05,0.17,0.05,0.75,0.15,7.0000000000000007E-2,0.05,0.34,0.21,0.05,0.15,0.05,0.14000000000000001,0.28999999999999998,0.05,0.41,0.04,0.12
09/15/23 12:00,0.05,0.05,0.17,0.05,0.75,0.15,7.0000000000000007E-2,0.05,0.34,0.21,0.05,0.15,0.05,0.14000000000000001,0.28999999999999998,0.05,0.41,0.04,0.12
09/16/23 12:00,0.05,0.05,0.17,0.05,0.75,0.15,7.0000000000000007E-2,0.05,0.34,0.21,0.05,0.15,0.05,0.14000000000000001,0.28999999999999998,0.05,,0.04,0.12
09/17/23 12:00,0.05,0.05,0.17,0.05,0.75,0.15,7.0000000000000007E-2,0.05,0.34,0.21,0.05,0.15,0.05,0.14000000000000001,0.28999999999999998,0.05,0.41,0.04,0.12
09/18/23 12:00,0.05,0.05,0.21,0.05,0.05,0.13,7.0000000000000007E-2,0.13,0.65,0.13,0.05,0.05,0.05,0.12,0.36,0.05,0.17,1.7999999999999999E-2,0.12
09/19/23 12:00,0.05,0.05,0.21,0.05,0.05,0.13,7.0000000000000007E-2,0.13,0.65,0.13,0.05,0.05,0.05,0.12,0.36,0.05,0.17,1.7999999999999999E-2,0.12
09/20/23 12:00,0.05,0.05,0.21,0.05,0.05,0.13,7.0000000000000007E-2,0.13,0.65,0.13,0.05,0.05,0.05,0.12,0.36,0.05,0.17,1.7999999999999999E-2,0.12
09/21/23 12:00,0.05,0.05,0.21,0.05,0.05,0.13,7.0000000000000007E-2,0.13,0.65,0.13,0.05,0.05,0.05,0.12,0.36,0.05,0.17,1.7999999999999999E-2,0.12
09/22/23 12:00,0.05,0.05,0.21,0.05,0.05,0.13,7.0000000000000007E-2,0.13,0.65,0.13,0.05,0.05,0.05,0.12,0.36,0.05,0.17,1.7999999999999999E-2,0.12
09/23/23 12:00,0.05,0.05,0.21,0.05,0.05,0.13,7.0000000000000007E-2,0.13,0.65,0.13,0.05,0.05,0.05,0.12,0.36,0.05,0.17,1.7999999999999999E-2,0.12
09/24/23 12:00,0.05,0.05,0.21,0.05,0.05,0.13,7.0000000000000007E-2,0.13,0.65,0.13,0.05,0.05,0.05,0.12,0.36,0.05,0.17,,0.12
09/25/23 12:00,7.0000000000000007E-2,0.05,0.28999999999999998,0.05,0.05,0.15,0.21,0.14000000000000001,0.66,0.23,0.05,0.31,0.05,0.23,0.51,0.05,0.25,,0.12
09/26/23 12:00,7.0000000000000007E-2,0.05,0.28999999999999998,0.05,0.05,0.15,0.21,0.14000000000000001,0.66,0.23,0.05,0.31,0.05,0.23,0.51,0.05,0.25,0.21,0.12
09/27/23 12:00,7.0000000000000007E-2,0.05,0.28999999999999998,0.05,0.05,0.15,0.21,0.14000000000000001,0.66,0.23,0.05,0.31,0.05,0.23,0.51,0.05,0.25,0.21,0.12
09/28/23 12:00,7.0000000000000007E-2,0.05,0.28999999999999998,0.05,0.05,0.15,0.21,0.14000000000000001,0.66,0.23,0.05,0.31,0.05,0.23,0.51,0.05,0.25,0.21,0.12
09/29/23 12:00,7.0000000000000007E-2,0.05,0.28999999999999998,0.05,0.05,0.15,0.21,0.14000000000000001,0.66,0.23,0.05,0.31,0.05,0.23,0.51,0.05,0.25,0.21,0.12
09/30/23 12:00,7.0000000000000007E-2,0.05,0.28999999999999998,0.05,0.05,0.15,0.21,0.14000000000000001,0.66,0.23,0.05,0.31,0.05,0.23,0.51,0.05,0.25,0.21,0.12
10/01/23 12:00,7.0000000000000007E-2,0.05,0.28999999999999998,0.05,0.05,0.15,0.21,0.14000000000000001,0.66,0.23,0.05,0.31,0.05,0.23,0.51,0.05,0.25,0.21,0.12
10/02/23 12:00,0.05,0.05,0.54,0.05,0.05,0.17,0.11,0.21,0.17,0.05,0.05,0.28999999999999998,0.05,0.36,0.67,0.05,0.15,0.2,0.12
10/03/23 12:00,,0.05,0.54,0.05,0.05,0.17,0.11,0.21,0.17,0.05,,0.28999999999999998,0.05,0.36,0.67,0.05,0.15,0.2,0.12
10/04/23 12:00,,0.05,0.54,0.05,0.05,0.17,0.11,0.21,0.17,0.05,,0.28999999999999998,0.05,0.36,0.67,0.05,0.15,0.2,0.12
10/05/23 12:00,0.05,0.05,0.54,0.05,0.05,0.17,0.11,0.21,0.17,0.05,0.05,0.28999999999999998,0.05,0.36,0.67,0.05,0.15,0.2,0.12
10/06/23 12:00,0.05,0.05,0.54,0.05,0.05,0.17,0.11,0.21,0.17,0.05,0.05,0.28999999999999998,0.05,0.36,0.67,0.05,0.15,0.2,0.12
10/07/23 12:00,0.05,0.05,0.54,0.05,0.05,0.17,0.11,0.21,0.17,0.05,0.05,0.28999999999999998,0.05,0.36,0.67,0.05,0.15,0.2,0.12
10/08/23 12:00,0.05,0.05,0.54,0.05,0.05,0.17,0.11,0.21,0.17,0.05,0.05,0.28999999999999998,0.05,0.36,0.67,0.05,,0.2,0.12
10/09/23 12:00,0.05,0.05,1.22,0.18,0.38,1.03,0.22,0.28999999999999998,0.41,0.23,0.61,0.33,0.2,0.59,0.93,0.17,0.61,,0.12
