Nr,1,2,3,4,5
03/18/23 10:00,1.6,1.46,2.0699999999999998,1.7091799999999999,1.38662
03/18/23 11:00,1.5,1.5,1.97,1.7585599999999999,1.38781
03/18/23 12:00,1.5,1.52,2.09,1.7371099999999999,1.49912
03/18/23 01:00,1.5,1.47,2.0099999999999998,1.57108,1.5208200000000001
03/18/23 02:00,1.5,1.57,2.0099999999999998,1.77214,1.4616400000000001
03/18/23 03:00,1.5,1.67,2.02,1.589,1.44922
03/18/23 04:00,1.5,1.58,1.86,1.67892,1.40737
03/18/23 05:00,1.5,1.53,1.89,1.51406,1.46526
03/18/23 06:00,1.6,1.54,1.91,1.58253,1.5871599999999999
03/18/23 07:00,1.6,1.48,1.87,1.64222,1.4965999999999999
03/18/23 08:00,1.6,1.52,1.92,1.7729900000000001,1.4943599999999999
03/18/23 09:00,,1.62,1.87,1.6138399999999999,1.33911
03/18/23 10:00,1.7,1.46,1.85,1.64141,1.5170999999999999
03/18/23 11:00,1.8,1.44,1.77,1.8768100000000001,1.4898499999999999
03/19/23 12:00,1.8,1.48,1.74,1.75776,1.44323
03/19/23 01:00,1.8,1.5,1.76,1.738,1.4884299999999999
03/19/23 02:00,1.7,1.53,1.82,1.8281400000000001,1.4958
03/19/23 03:00,1.7,1.48,1.86,1.7452399999999999,1.57223
03/19/23 04:00,1.6,1.37,1.86,1.5887899999999999,1.49203
03/19/23 05:00,1.6,1.31,1.95,1.66323,1.38367
03/19/23 06:00,1.7,1.33,1.94,1.74641,1.52627
03/19/23 07:00,1.6,1.27,1.81,1.64778,1.6582399999999999
03/19/23 08:00,1.6433899999999999,1.27,1.79,1.6961599999999999,1.6993499999999999
03/19/23 09:00,1.81481,1.46,1.87,1.4670300000000001,1.6116900000000001
03/19/23 10:00,1.85582,1.47,1.98,1.6007400000000001,1.51464
03/19/23 11:00,1.6933400000000001,1.51,1.92,1.6194999999999999,1.5859700000000001
03/19/23 12:00,1.53373,1.57,1.91,1.8462499999999999,1.5584499999999999
03/19/23 01:00,1.47295,1.53,1.88,1.9656499999999999,1.6660600000000001
03/19/23 02:00,1.5996900000000001,1.59,1.89,1.72332,1.68442
03/19/23 03:00,1.6272,1.55,1.77,1.70645,1.5690999999999999
03/19/23 04:00,1.6350800000000001,1.63,1.86,1.60955,1.77067
03/19/23 05:00,1.8218099999999999,1.68,1.74,1.7315700000000001,1.87219
03/19/23 06:00,2.0107900000000001,1.64,1.52,1.7411700000000001,1.58223
03/19/23 07:00,2.0309400000000002,1.56,1.7,1.7498100000000001,1.7261299999999999
03/19/23 08:00,,1.57,1.73,1.65445,1.5295399999999999
03/19/23 09:00,2.1360999999999999,1.62,1.7,1.58036,1.7005600000000001
03/19/23 10:00,2.1994099999999999,1.64,1.72,1.8964700000000001,1.6696
03/19/23 11:00,2.1213299999999999,1.58,1.82,2.0893199999999998,1.7524599999999999
03/20/23 12:00,2.0891000000000002,1.92,1.78,2.1000899999999998,1.5420199999999999
03/20/23 01:00,2.11022,1.79,1.9,1.95529,1.6011899999999999
03/20/23 02:00,2.1246800000000001,1.87,1.95,2.6268899999999999,1.4564299999999999
03/20/23 03:00,2.1518899999999999,1.66,1.95,2.71814,1.48888
03/20/23 04:00,2.2042199999999998,1.46,2.06,2.3980000000000001,1.40524
03/20/23 05:00,2.1536300000000002,1.37,2.08,2.32375,1.43872
03/20/23 06:00,2.1271300000000002,1.54,2.13,2.3887,1.4246799999999999
03/20/23 07:00,2.1090200000000001,1.5,2.09,2.2810600000000001,1.4694700000000001
03/20/23 08:00,2.1520700000000001,1.43,1.79,2.0676100000000002,1.4482600000000001
03/20/23 09:00,2.0651000000000002,1.52,1.79,2.0483099999999999,1.61548
03/20/23 10:00,2.0472299999999999,1.58,1.79,2.00786,1.7280800000000001
03/20/23 11:00,2.08432,1.57,1.77,2.09626,1.64636
03/20/23 12:00,2.00759,1.53,1.73,1.9591400000000001,1.81237
03/20/23 01:00,1.90838,1.55,1.63,1.94974,1.675
03/20/23 02:00,1.9157,1.5,1.75,1.9798199999999999,1.7195199999999999
03/20/23 03:00,1.9084000000000001,1.43,1.39,1.91523,1.70787
03/20/23 04:00,1.9577899999999999,1.45,1.1200000000000001,1.95923,1.7238199999999999
03/20/23 05:00,1.9863599999999999,1.4,0.93,2.0252699999999999,1.64019
03/20/23 06:00,1.9782299999999999,1.45,0.86,1.87626,1.6682300000000001
03/20/23 07:00,,1.51,1.1200000000000001,1.8866400000000001,1.6299300000000001
03/20/23 08:00,1.8905700000000001,1.48,1.33,1.99803,1.5697399999999999
03/20/23 09:00,1.8363700000000001,1.47,1.28,1.9006400000000001,1.55023
03/20/23 10:00,1.86572,1.4,1.32,1.74492,1.5065200000000001
03/20/23 11:00,1.8949,1.41,1.24,1.8573599999999999,1.8025100000000001
03/21/23 12:00,1.83239,1.39,1.35,1.7133700000000001,1.5117100000000001
03/21/23 01:00,1.8192900000000001,1.25,1.42,1.8603799999999999,1.5743400000000001
03/21/23 02:00,1.7145999999999999,1.26,1.44,1.6932100000000001,1.4982500000000001
03/21/23 03:00,1.71522,1.26,1.53,1.6285400000000001,1.6258900000000001
03/21/23 04:00,1.7725500000000001,1.33,1.53,1.80904,1.47207
03/21/23 05:00,1.7989200000000001,1.32,1.53,1.8537399999999999,1.323
03/21/23 06:00,1.7391799999999999,1.3,1.47,1.6079000000000001,1.4610700000000001
03/21/23 07:00,1.72044,1.34,1.55,1.75376,1.3399099999999999
03/21/23 08:00,1.8098799999999999,1.28,1.57,1.62408,1.4578899999999999
03/21/23 09:00,1.8201700000000001,1.33,1.5,1.7138199999999999,1.50939
03/21/23 10:00,1.81691,1.42,1.56,1.7273400000000001,1.4898100000000001
03/21/23 11:00,1.8593500000000001,1.38,1.59,1.7806900000000001,1.4917899999999999
03/21/23 12:00,1.84545,1.38,1.52,1.67778,1.629
03/21/23 01:00,1.84623,1.38,1.67,1.70964,1.4648099999999999
03/21/23 02:00,1.8673999999999999,1.36,1.77,1.6927399999999999,1.54097
03/21/23 03:00,1.83924,1.35,1.89,1.53213,1.5361899999999999
03/21/23 04:00,1.81419,1.43,2.13,1.6528099999999999,1.4925600000000001
03/21/23 05:00,1.7839100000000001,1.41,2.1800000000000002,1.6195900000000001,1.49078
03/21/23 06:00,,1.36,2.08,1.4059600000000001,1.4521200000000001
03/21/23 07:00,1.65004,1.33,1.91,1.4306700000000001,1.52078
03/21/23 08:00,1.66683,1.35,2.0499999999999998,1.6209800000000001,1.40787
03/21/23 09:00,1.68292,1.35,2.16,1.5184500000000001,1.2529600000000001
03/21/23 10:00,1.6158999999999999,1.29,2.13,1.6066499999999999,1.11452
03/21/23 11:00,1.62138,1.25,2.36,1.4639,1.06101
03/22/23 12:00,1.63744,1.39,2.2799999999999998,1.62497,0.94157999999999997
03/22/23 01:00,1.77277,1.52,2.37,1.5053799999999999,1.1097600000000001
03/22/23 02:00,1.84842,1.52,2.34,1.3984700000000001,1.2178500000000001
03/22/23 03:00,1.77261,1.52,2.3199999999999998,1.7795700000000001,1.32077
03/22/23 04:00,1.81569,1.66,2.23,1.5505599999999999,1.25874
03/22/23 05:00,1.88242,1.69,2.2000000000000002,1.5671299999999999,1.5021100000000001
03/22/23 06:00,1.7422599999999999,1.64,2.2799999999999998,1.89798,1.5637700000000001
03/22/23 07:00,1.64791,1.57,2.04,2.0085999999999999,1.40561
03/22/23 08:00,1.76616,1.64,1.76,2.0612200000000001,1.38968
03/22/23 09:00,2.0566200000000001,1.67,1.61,2.1577199999999999,1.44892
03/22/23 10:00,1.92787,1.53,1.64,2.40367,1.56071
03/22/23 11:00,1.9,1.62,1.67,1.9248499999999999,1.5016
03/22/23 12:00,1.8,1.58,1.87,1.87266,1.7160299999999999
03/22/23 01:00,1.7,1.47,1.81,1.77908,1.5807899999999999
03/22/23 02:00,1.6,1.5,1.6,1.6259399999999999,1.49193
03/22/23 03:00,1.6852100000000001,1.48,1.47,2.0355599999999998,1.6780299999999999
03/22/23 04:00,1.6676299999999999,1.41,1.65,1.8122499999999999,1.5814600000000001
03/22/23 05:00,,1.51,1.43,1.6919,1.4710700000000001
03/22/23 06:00,1.5637000000000001,1.47,1.44,1.5397099999999999,1.5349200000000001
03/22/23 07:00,1.6847099999999999,1.56,1.67,1.7200800000000001,1.60253
03/22/23 08:00,1.68076,1.54,1.56,1.5528599999999999,1.6315900000000001
03/22/23 09:00,1.64222,1.53,1.66,1.8839600000000001,1.7189300000000001
03/22/23 10:00,1.7706200000000001,1.6,1.82,2.20641,1.60856
03/22/23 11:00,1.81453,1.56,1.93,1.98143,1.6659600000000001
03/23/23 12:00,1.7540500000000001,1.69,,2.0864500000000001,1.59399
03/23/23 01:00,1.7650699999999999,1.7,,2.0330599999999999,1.7342299999999999
03/23/23 02:00,1.7466999999999999,1.52,,1.94892,1.5483100000000001
03/23/23 03:00,1.77007,1.49,,1.9435100000000001,1.49183
03/23/23 04:00,1.7044999999999999,1.48,,2.2397100000000001,1.5135000000000001
03/23/23 05:00,1.6769499999999999,1.44,,2.4142899999999998,1.8062400000000001
03/23/23 06:00,1.6778200000000001,1.37,,1.9372,1.70845
03/23/23 07:00,1.6629799999999999,1.44,,2.2078600000000002,1.63612
03/23/23 08:00,1.6492500000000001,1.57,,2.4184800000000002,1.56044
03/23/23 09:00,1.7,1.49,,2.5203099999999998,1.6696599999999999
03/23/23 10:00,1.7,1.55,,2.6679499999999998,1.70384
03/23/23 11:00,1.7,1.47,,2.0622099999999999,1.73767
03/23/23 12:00,1.7,1.48,,1.84504,1.84901
03/23/23 01:00,1.6,1.47,,1.6828099999999999,1.68398
03/23/23 02:00,1.7,1.47,1.9,1.56257,1.49702
03/23/23 03:00,1.6202099999999999,1.4,1.95,1.85467,1.6181000000000001
03/23/23 04:00,,1.47,1.86,1.6761900000000001,1.81901
03/23/23 05:00,1.6777299999999999,1.38,1.88,1.62192,1.6226100000000001
03/23/23 06:00,1.6659999999999999,1.43,,1.58572,1.71546
03/23/23 07:00,1.6714199999999999,1.42,1.73,1.71156,1.4818199999999999
03/23/23 08:00,1.6900299999999999,1.4,1.84,1.81558,1.5527899999999999
03/23/23 09:00,1.66282,1.38,1.77,1.7066699999999999,1.61538
03/23/23 10:00,1.6045400000000001,1.44,1.74,1.82666,1.7346900000000001
03/23/23 11:00,1.6029199999999999,1.46,1.66,1.82569,1.7827599999999999
03/24/23 12:00,1.58866,1.45,1.64,1.79661,1.4664900000000001
03/24/23 01:00,1.70008,1.49,1.8,1.6936599999999999,1.66743
03/24/23 02:00,1.6631499999999999,1.32,1.83,1.59812,1.5448500000000001
03/24/23 03:00,1.69753,1.34,1.71,1.60582,1.3187800000000001
03/24/23 04:00,1.62964,1.33,1.9,1.8584000000000001,1.3159099999999999
03/24/23 05:00,1.65947,1.26,2.02,2.0051999999999999,1.3598399999999999
03/24/23 06:00,1.7339800000000001,1.29,1.94,1.8318700000000001,1.3782399999999999
03/24/23 07:00,1.7215,1.3,1.79,1.8693500000000001,1.47092
03/24/23 08:00,1.7139899999999999,1.42,1.62,1.88378,1.46347
03/24/23 09:00,1.7170300000000001,1.52,1.46,1.74394,1.4851799999999999
03/24/23 10:00,1.6623399999999999,1.52,1.47,1.6527700000000001,1.4060699999999999
03/24/23 11:00,1.6457599999999999,1.56,1.48,1.7578,1.55731
03/24/23 12:00,1.65879,1.56,1.46,1.75027,1.5227299999999999
03/24/23 01:00,1.7331700000000001,1.49,1.47,1.7842,1.54867
03/24/23 02:00,1.7373799999999999,1.47,1.38,1.8922600000000001,1.3914299999999999
03/24/23 03:00,,1.51,1.54,1.9051499999999999,1.5441
03/24/23 04:00,1.6,1.53,1.54,1.83884,1.66204
03/24/23 05:00,1.6,1.48,1.52,1.95485,1.5943700000000001
03/24/23 06:00,1.6,1.58,0.73,1.99011,1.57457
03/24/23 07:00,1.7,1.43,0.77,1.8533599999999999,1.6104099999999999
03/24/23 08:00,1.6,1.46,0.99,1.8495299999999999,1.52102
03/24/23 09:00,1.6,1.34,1.01,1.74725,1.4214899999999999
03/24/23 10:00,1.6,1.22,1.22,1.9486600000000001,1.40401
03/24/23 11:00,1.6,1.41,1.39,1.7477799999999999,1.74986
03/25/23 12:00,1.6,1.31,1.63,1.8401799999999999,1.5529200000000001
03/25/23 01:00,1.6,1.49,1.8,1.7647600000000001,1.2875099999999999
03/25/23 02:00,1.6,1.39,1.79,1.6415200000000001,1.37713
03/25/23 03:00,1.6,1.36,1.96,1.84924,1.18015
03/25/23 04:00,1.5,1.38,1.98,1.74271,1.07542
03/25/23 05:00,1.6,1.41,2.11,1.64907,1.3368599999999999
03/25/23 06:00,1.6,1.37,2.0099999999999998,1.67927,1.4845600000000001
03/25/23 07:00,1.7,1.41,1.95,1.67682,1.4852799999999999
03/25/23 08:00,1.7,1.28,1.81,1.6166700000000001,1.5284
03/25/23 09:00,1.7,1.38,1.9,1.77634,1.46997
03/25/23 10:00,1.6,1.45,2.02,1.65683,1.5614600000000001
03/25/23 11:00,1.5,1.47,2.04,1.69326,1.5343100000000001
03/25/23 12:00,1.5,1.54,1.99,1.5761700000000001,1.4751700000000001
03/25/23 01:00,1.5,1.4,1.84,1.63012,1.4541500000000001
03/25/23 02:00,,1.45,1.79,1.5896300000000001,1.6129899999999999
03/25/23 03:00,1.5,1.44,2.09,1.46288,1.6246799999999999
03/25/23 04:00,1.5,1.43,2.04,1.48386,1.6015299999999999
03/25/23 05:00,1.5,1.49,1.67,1.54498,1.6262300000000001
03/25/23 06:00,1.5,1.45,1.85,1.6543600000000001,1.5229600000000001
03/25/23 07:00,1.5,1.44,1.79,1.65262,1.6253500000000001
03/25/23 08:00,1.5,1.48,2.0099999999999998,1.7298800000000001,1.51065
03/25/23 09:00,1.5,1.37,2.09,1.68441,1.4239299999999999
03/25/23 10:00,1.5,1.37,2.21,1.5719799999999999,1.42753
03/25/23 11:00,1.5,1.4,2.11,1.6756,1.44025
03/26/23 12:00,1.6,1.34,2.1800000000000002,1.60442,1.5312399999999999
03/26/23 01:00,1.6,,2.16,1.73288,1.28959
03/26/23 02:00,1.6,1.37,2.21,1.6139399999999999,1.3800300000000001
03/26/23 03:00,1.6,1.41,2.11,1.7375499999999999,1.32636
03/26/23 04:00,1.6,1.37,2.23,1.79752,1.3876299999999999
03/26/23 05:00,1.5,1.33,2.13,1.6338699999999999,1.49834
03/26/23 06:00,1.5,1.37,2.14,1.67472,1.2314799999999999
03/26/23 07:00,1.6,1.29,2.06,1.79426,1.46469
03/26/23 08:00,1.6,1.33,2.06,1.82877,1.26685
03/26/23 09:00,1.6,1.43,2.11,1.5318799999999999,1.5443899999999999
03/26/23 10:00,1.6,1.35,1.97,1.6058699999999999,1.57399
03/26/23 11:00,1.6,1.38,2.0499999999999998,1.47617,1.4999199999999999
03/26/23 12:00,1.5,1.48,2.09,1.6571499999999999,1.50057
03/26/23 01:00,,1.42,2.2400000000000002,1.6722999999999999,1.5126599999999999
03/26/23 02:00,1.5,1.44,2.16,1.59195,1.5489299999999999
03/26/23 03:00,1.5,1.39,2.13,1.6527099999999999,1.55664
03/26/23 04:00,1.6,1.42,2.15,1.6365000000000001,1.5930200000000001
03/26/23 05:00,1.5,1.4,2.13,1.40178,1.46557
03/26/23 06:00,1.6,1.3,2.1,1.4834499999999999,1.48546
03/26/23 07:00,1.6,1.37,2.0099999999999998,1.5938600000000001,1.46357
03/26/23 08:00,1.6,1.45,2.02,1.65276,1.4191100000000001
03/26/23 09:00,1.6,1.21,2.12,1.49882,1.4953000000000001
03/26/23 10:00,1.6,1.22,2.15,1.6403099999999999,1.488
03/26/23 11:00,1.7,1.17,2.23,1.5159,1.5121
03/27/23 12:00,1.7,1.1100000000000001,2.2200000000000002,1.52349,1.3619399999999999
03/27/23 01:00,1.7,1.1499999999999999,2.25,1.53346,1.50482
03/27/23 02:00,1.9,1.05,2.19,1.6396900000000001,1.36086
03/27/23 03:00,1.6,1.24,2.3199999999999998,1.62141,1.3092999999999999
03/27/23 04:00,1.5,1.24,2.19,1.6870000000000001,1.2941800000000001
03/27/23 05:00,1.5,1.28,2.0699999999999998,1.47716,1.2768900000000001
03/27/23 06:00,1.5,1.33,1.9,1.4631400000000001,1.2485200000000001
03/27/23 07:00,1.5,1.26,2.04,1.43893,1.41499
03/27/23 08:00,1.5,1.24,2.19,1.8048999999999999,1.34609
03/27/23 09:00,1.5,1.24,2.3199999999999998,1.4677100000000001,1.45468
03/27/23 10:00,1.5,1.29,2.34,1.8659399999999999,1.35219
03/27/23 11:00,1.5,1.29,2.35,1.5395700000000001,1.3062400000000001
03/27/23 12:00,,1.28,2.42,1.56592,1.3929499999999999
03/27/23 01:00,1.5,1.35,2.34,1.5178700000000001,1.44974
03/27/23 02:00,1.5,1.31,2.33,1.5184299999999999,1.4361600000000001
03/27/23 03:00,1.5,1.31,2.2799999999999998,1.6584000000000001,1.3206500000000001
03/27/23 04:00,1.5,1.27,2.21,1.47437,1.3674299999999999
03/27/23 05:00,1.5,1.3,2.1800000000000002,1.51285,1.4334899999999999
03/27/23 06:00,1.5,1.37,2.2400000000000002,1.5604199999999999,1.51552
03/27/23 07:00,1.5,1.27,2.2200000000000002,1.5335300000000001,1.3716299999999999
03/27/23 08:00,1.5,1.31,2.2799999999999998,1.63388,1.43774
03/27/23 09:00,1.5,1.23,2.37,1.50396,1.4101699999999999
03/27/23 10:00,1.5,1.18,2.34,1.62581,1.53077
03/27/23 11:00,1.5,1.18,2.2799999999999998,1.42492,1.4679899999999999
03/28/23 12:00,1.4,1.26,2.2799999999999998,1.5250600000000001,1.38158
03/28/23 01:00,1.5,1.3,2.29,1.70225,1.36636
03/28/23 02:00,1.5,1.29,2.25,1.73759,1.44722
03/28/23 03:00,1.5,1.34,2.25,1.4510799999999999,1.14988
03/28/23 04:00,1.4,1.32,2.17,1.4542200000000001,1.2834300000000001
03/28/23 05:00,1.4,1.22,2.11,1.4942800000000001,1.24411
03/28/23 06:00,1.6,1.21,2.1800000000000002,1.6226400000000001,1.2761199999999999
03/28/23 07:00,1.6,1.26,2.04,1.56254,1.34066
03/28/23 08:00,1.6,1.39,2.0299999999999998,1.4273800000000001,1.38683
03/28/23 09:00,1.5,1.29,2.06,1.44902,1.4466300000000001
03/28/23 10:00,1.5,1.24,2.2000000000000002,1.2302599999999999,2.5653199999999998
03/28/23 11:00,,1.25,2.39,1.4272899999999999,3.0617299999999998
03/28/23 12:00,1.5,1.32,2.4700000000000002,1.41662,1.9900100000000001
03/28/23 01:00,1.5,1.31,2.42,1.46492,1.74502
03/28/23 02:00,1.5,1.28,2.19,1.49495,1.69868
03/28/23 03:00,1.5,1.26,2.27,1.5020100000000001,1.58613
03/28/23 04:00,1.5,1.27,2.1800000000000002,1.5658399999999999,1.6125700000000001
03/28/23 05:00,1.5,1.28,2.11,1.48634,1.5248900000000001
03/28/23 06:00,1.5,1.28,2.06,1.4983200000000001,1.44852
03/28/23 07:00,1.5,1.21,2.0499999999999998,1.72966,1.3714900000000001
03/28/23 08:00,1.5,1.1299999999999999,2.0699999999999998,1.61151,1.4723900000000001
03/28/23 09:00,1.5,1.1200000000000001,2.15,1.47923,1.45099
03/28/23 10:00,1.5,1.07,2.12,1.52525,1.2572300000000001
03/28/23 11:00,1.5,1.1000000000000001,1.99,1.44285,1.4086000000000001
03/29/23 12:00,1.6,1.1299999999999999,2,1.4418500000000001,1.4211400000000001
03/29/23 01:00,1.6,1.1399999999999999,2.04,1.5585199999999999,1.28322
03/29/23 02:00,1.6,1.21,1.95,1.4983299999999999,1.3894200000000001
03/29/23 03:00,1.6,1.19,1.96,1.5505899999999999,1.49502
03/29/23 04:00,1.6,1.26,1.92,1.45791,1.53586
03/29/23 05:00,1.6,1.24,1.9,1.2695099999999999,1.30579
03/29/23 06:00,1.6,1.34,1.78,1.30027,1.3972899999999999
03/29/23 07:00,1.5764800000000001,1.2,1.96,1.90737,1.2552399999999999
03/29/23 08:00,1.7071799999999999,1.36,1.91,2.4635199999999999,1.42692
03/29/23 09:00,1.7618499999999999,1.34,2.2400000000000002,2.3157299999999998,1.45103
03/29/23 10:00,,1.33,2.17,1.83365,1.5421899999999999
03/29/23 11:00,1.63042,1.41,2.2599999999999998,1.8118099999999999,1.4781899999999999
03/29/23 12:00,1.57152,1.39,2.23,1.94828,1.5441400000000001
03/29/23 01:00,1.5484199999999999,1.31,2.2200000000000002,1.91395,1.3278700000000001
03/29/23 02:00,1.5517000000000001,1.4,2.1800000000000002,2.0488400000000002,1.6611
03/29/23 03:00,1.5972999999999999,1.42,2.1,1.7044600000000001,1.57033
03/29/23 04:00,1.6009,1.45,2.06,1.7245600000000001,1.4975099999999999
03/29/23 05:00,1.6531199999999999,1.51,1.94,1.76284,1.4166099999999999
03/29/23 06:00,1.65293,1.43,1.91,1.88361,1.6790400000000001
03/29/23 07:00,1.6505300000000001,1.44,1.81,1.7065300000000001,
03/29/23 08:00,1.6507400000000001,1.45,1.81,1.8092600000000001,
03/29/23 09:00,1.6374200000000001,1.42,1.8,1.69739,
03/29/23 10:00,1.6115200000000001,1.43,1.77,1.7277400000000001,
03/29/23 11:00,1.6169899999999999,1.4,1.91,1.8262799999999999,
03/30/23 12:00,1.5786899999999999,1.39,1.71,1.8032900000000001,
03/30/23 01:00,1.62717,1.41,1.8,1.6856899999999999,
03/30/23 02:00,1.62229,1.38,1.82,1.7498199999999999,
03/30/23 03:00,1.6734899999999999,1.45,1.72,1.8552599999999999,
03/30/23 04:00,1.65917,1.48,1.79,1.79156,
03/30/23 05:00,1.6308400000000001,1.59,1.79,1.79298,
03/30/23 06:00,1.5593399999999999,1.49,1.7,1.8090999999999999,
03/30/23 07:00,1.5,1.41,1.71,2.0005500000000001,
03/30/23 08:00,1.6,1.49,1.66,1.9492,
03/30/23 09:00,,1.52,1.59,1.6160099999999999,1.6707099999999999
03/30/23 10:00,1.7,1.47,1.61,1.8639600000000001,1.6484000000000001
03/30/23 11:00,1.7,1.57,1.65,1.7385900000000001,1.5934299999999999
03/30/23 12:00,1.7,1.6,1.39,1.82565,1.7914099999999999
03/30/23 01:00,1.9,1.59,1.46,1.87307,1.86382
03/30/23 02:00,1.8,1.7,1.19,1.6477900000000001,1.45496
03/30/23 03:00,1.8,1.65,1.29,1.7018800000000001,1.5612200000000001
03/30/23 04:00,1.7,1.6,0.96,1.94774,1.8057700000000001
03/30/23 05:00,1.7,1.57,1.17,1.75502,1.6948399999999999
03/30/23 06:00,1.8,1.57,1.4,1.82202,1.76206
03/30/23 07:00,1.7,1.58,1.17,1.7009099999999999,1.6864600000000001
03/30/23 08:00,1.6,1.55,1.06,1.96784,1.61717
03/30/23 09:00,1.6,1.63,0.86,1.7320599999999999,1.75057
03/30/23 10:00,1.6,1.58,0.8,1.74108,1.5608500000000001
03/30/23 11:00,1.6,1.46,0.83,1.63991,1.6637900000000001
03/31/23 12:00,1.7,1.42,0.93,2.0225599999999999,1.69475
03/31/23 01:00,1.6,1.48,1.1299999999999999,1.78583,1.6893899999999999
03/31/23 02:00,1.6,1.39,1.1299999999999999,1.6238600000000001,1.6297900000000001
03/31/23 03:00,1.6,1.44,1.21,1.62486,1.8270900000000001
03/31/23 04:00,1.6,1.35,1.3,1.7146399999999999,1.84459
03/31/23 05:00,1.7,1.39,1.36,2.10276,1.63228
03/31/23 06:00,1.7,1.4,1.26,2.1201400000000001,1.6152899999999999
03/31/23 07:00,1.7,1.4,1.26,2.1661800000000002,1.58734
03/31/23 08:00,,1.37,1.27,2.0273599999999998,1.54817
03/31/23 09:00,1.8,1.4,1.33,1.96391,1.6146199999999999
03/31/23 10:00,1.74448,1.42,1.41,2.07314,1.4829600000000001
03/31/23 11:00,1.6853899999999999,1.49,1.4,1.91218,1.3953899999999999
03/31/23 12:00,1.66794,1.52,1.5,1.58009,1.5142500000000001
03/31/23 01:00,1.64533,1.45,1.47,1.7264699999999999,1.61208
03/31/23 02:00,1.6,1.48,1.59,1.7277899999999999,1.5505100000000001
03/31/23 03:00,1.6,1.48,1.65,1.67594,1.57239
03/31/23 04:00,1.6,1.42,1.6,1.68862,1.69038
03/31/23 05:00,1.7,1.49,1.58,1.6074200000000001,1.57778
03/31/23 06:00,1.7,1.44,1.31,1.57639,1.6038399999999999
03/31/23 07:00,1.7,1.39,1.36,1.5732299999999999,1.8511599999999999
03/31/23 08:00,1.6,1.29,1.48,1.5495699999999999,1.50003
03/31/23 09:00,1.6,1.36,1.56,1.6077300000000001,1.3042400000000001
03/31/23 10:00,1.7,1.42,1.49,1.70244,1.2721199999999999
03/31/23 11:00,1.6,1.45,1.47,1.738,1.2562899999999999
04/01/23 12:00,1.6,1.47,1.49,1.7960400000000001,1.15622
04/01/23 01:00,1.6,1.44,1.46,1.7986800000000001,1.1258600000000001
04/01/23 02:00,1.6,1.53,1.55,2.0393400000000002,0.74519999999999997
04/01/23 03:00,1.6,1.47,1.51,2.0995200000000001,0.90547
04/01/23 04:00,1.6,1.58,1.48,2.0265300000000002,1.37531
04/01/23 05:00,1.6,1.43,1.57,1.82446,1.45461
04/01/23 06:00,1.7,1.44,1.52,1.90499,1.45258
04/01/23 07:00,,1.38,1.51,1.9900599999999999,1.4205700000000001
04/01/23 08:00,1.7,1.38,1.65,1.9824200000000001,1.44278
04/01/23 09:00,1.7,1.4,1.73,1.8774299999999999,1.5916300000000001
04/01/23 10:00,1.7,1.43,1.64,1.72394,1.6592800000000001
04/01/23 11:00,1.7,1.36,1.69,1.64049,1.62242
04/01/23 12:00,1.6,1.34,1.62,1.54626,
04/01/23 01:00,1.6,1.39,1.63,1.7686599999999999,
04/01/23 02:00,1.6,1.41,1.74,1.7331700000000001,
04/01/23 03:00,1.7,1.35,1.79,1.6847399999999999,1.3702000000000001
04/01/23 04:00,1.6,1.34,1.91,1.6744300000000001,1.5962499999999999
04/01/23 05:00,1.6,1.42,1.88,1.6384799999999999,1.71628
04/01/23 06:00,1.6,1.32,1.94,1.6461699999999999,1.51728
04/01/23 07:00,1.7,1.31,1.98,1.5122199999999999,1.4811700000000001
04/01/23 08:00,1.7,1.35,1.98,1.6249,1.59527
04/01/23 09:00,1.8,1.41,2.0499999999999998,1.72251,1.36981
04/01/23 10:00,1.7,1.38,2.0499999999999998,1.5665,1.4783299999999999
04/01/23 11:00,1.7,1.35,1.96,1.5738300000000001,1.4874799999999999
04/02/23 12:00,1.7,1.36,2.2000000000000002,1.5854299999999999,1.4783999999999999
04/02/23 01:00,1.7,1.38,2.04,1.5920000000000001,1.5194799999999999
04/02/23 02:00,1.7,1.3,2.23,1.5289200000000001,1.50526
04/02/23 03:00,1.6,1.29,2.08,1.66188,1.4402600000000001
04/02/23 04:00,1.6,1.31,2.15,1.71225,1.47506
04/02/23 05:00,1.6,1.28,2.16,1.46376,1.70092
04/02/23 06:00,,1.26,2.0499999999999998,1.63842,1.6423000000000001
04/02/23 07:00,1.5513699999999999,1.28,2.13,1.44391,1.5495000000000001
04/02/23 08:00,1.55966,1.3,2.02,1.5314099999999999,1.6586099999999999
04/02/23 09:00,1.5356399999999999,1.26,2.25,1.6415299999999999,1.5784
04/02/23 10:00,1.4932799999999999,1.37,2.1,1.7256800000000001,1.5484599999999999
04/02/23 11:00,1.53851,1.26,2.2200000000000002,1.51956,1.5620700000000001
04/02/23 12:00,1.50702,1.31,2.2400000000000002,1.3250500000000001,1.57464
04/02/23 01:00,1.51732,1.29,2.21,1.39286,1.3993599999999999
04/02/23 02:00,1.53311,1.35,2.08,1.6676299999999999,1.45842
04/02/23 03:00,1.5516300000000001,1.41,2.0499999999999998,1.4821,1.52016
04/02/23 04:00,1.54949,1.41,2.02,1.6160399999999999,1.4635400000000001
04/02/23 05:00,1.5436799999999999,1.39,2.0699999999999998,1.6066199999999999,1.3877900000000001
